UniqueCount	AmbigCount
154	5720
91	81
358	1239
136	0
3	207
0	77
0	25
0	1086
0	569
1	68
3	73
0	22
35	1237
0	1115
1	578
30	277
15	33
540	886
0	292
3	342
0	664
0	37
15	61
0	312
2	179
108	267
359	1102
16	100
1	0
432	312
178	0
106	0
141	15
72	899
65	718
26	996
0	652
0	592
0	273
847	456
1	5
0	223
121	1054
31	338
3	1765
0	274
10	259
1	35
0	11
1	298
4	8
0	5
0	1057
4	0
0	1120
0	216
14	660
1313	2039
0	159
486	325
1	108
10	1022
2	337
0	379
0	894
111	34
1	3
4	2
2	573
0	141
0	31
35	468
10	318
40	142
1	288
2	9
0	328
10	1360
188	1418
2198	798
1	1037
24	1198
80	800
9	22
1	56
1	82
0	51
10	32
0	1251
3	920
1	218
52	11
6	39
56	8
0	1
1005	0
2	0
9	0
1	0
8	37
1	197
6	2528
25	179
1	0
18	0
0	1920
1	2291
0	3187
3	1018
206	2777
0	825
0	347
0	2600
11	2127
1	254
0	2154
8	2196
25	2565
26	1050
59	299
204	201
920	1088
0	868
1319	868
0	49
3	0
29	0
9	330
0	798
1	827
0	781
49	948
0	613
0	813
149	146
0	822
4	840
0	43
7790	1837
0	91
99	2415
1	3
55	507
1084	5252
75	3585
2	9646
3129	1814
2	7024
69	422
0	7657
1636	4966
0	3384
85	1793
40	2750
31	1994
0	228
30	3667
35	2890
306	1497
0	2426
0	2944
0	1988
0	2382
0	1984
31	1931
19	3676
0	2251
1	25
42	78
18	78
20	1
19	19
46	15
3	3
8	0
133	1
1	0
3	0
1	0
78	1705
943	1633
21	72
0	938
6	353
0	6769
1	4857
9	6692
20	5837
59	6167
348	6550
0	5645
25	4952
130	5864
3	5839
24	3735
52	1
57	2063
2	232
94	778
88	1226
238	906
0	1255
3	0
16	246
1	0
45	475
0	667
163	92
384	582
54	0
0	720
3	766
0	761
71	55
362	690
0	1459
17	1455
1	1459
7	0
7	635
12	448
383	622
16	422
0	335
110	334
0	221
1	0
82	0
0	10708
0	10320
0	10956
0	10568
16	379
3	389
141	227
29	0
952	452
16	2198
1	3
808	3153
64	3153
0	3140
118	0
77	1330
0	1501
25	0
23	0
34	4117
422	4488
0	5264
0	5662
18	1970
259	4433
3	4054
2	412
0	3969
278	4413
405	3430
0	3267
11	1929
0	611
145	647
17	695
24	347
423	179
268	110
1	0
1863	0
1	0
4	0
7	0
281	0
1	1
0	1
0	4616
52	4616
361	2419
0	645
1	0
107	32
213	638
21	795
1	166
46	451
83	67
28	68
1	11
0	909
0	831
0	709
0	817
1	417
0	364
0	452
1	96
