UniqueCount	AmbigCount
153	390
0	14
2848	4204
155	0
0	217
0	572
0	293
0	1981
0	750
53	108
0	638
0	219
2	1520
0	844
1350	1684
1	342
1	15
35	448
0	72
12	1282
0	961
6	488
7	15
0	83
16761	335
1	325
148	982
0	9
128	0
25	33
124	0
1	0
1	1
3	2189
5	331
2	445
0	353
3	282
0	145
88	445
2597	95
0	570
7	686
206	327
37	932
22	766
1	236
13	4
1	84
2	762
1	135
0	133
0	642
2796	1
2	1184
7	1364
0	755
0	150
0	426
1	93
1	153
12	173
0	206
26	39
0	67
252	76
19	33
25	22
1	10
314	185
0	162
959	1826
99	1024
0	455
0	16
0	17
0	625
3	89
2	90
0	16
0	28
2	33
0	1238
34	88
2	1
16	44
30	853
1	3
0	726
1	71
1	59
105	11
37	24
3	72
0	64
21	0
27	0
1	0
1	0
8	263
1	481
1	1815
0	694
22	0
161	0
0	6658
1	2185
0	2991
0	3105
48	1842
0	342
4	250
0	2048
0	1887
85	446
0	1537
77	2540
0	2644
81	3192
37	50
12	57
3	1531
0	73
30	73
5	125
1	0
0	0
211	730
0	2217
4	2892
12	1448
2	1450
0	441
1	1519
167	336
0	6760
1723	6721
0	1
0	248
0	141
1384	338
129	12
40	160
0	5506
29	6291
9	12715
388	742
0	6352
119	481
0	7556
327	2599
1	2376
3	745
157	2080
1	5096
1	546
1	2778
16	3101
14	580
0	2064
57	3123
108	5932
11	2464
2259	5927
0	363
2	5360
0	5102
197	69
1	11
7	11
2094	33
359	131
3	13
135	115
1	3
60	1
132	0
73	2
3	2
985	344
0	228
16	116
1	214
6	159
1	3061
0	2502
12	3049
82	2917
0	2840
3	2965
0	2710
159	2609
3	2750
19	2667
31	1699
24	0
4	766
4	71
8	311
1	305
23	287
25	322
1	0
2	23
1392	3
0	153
33	202
24	30
16	84
1786	0
61	3045
226	3692
299	3480
754	841
1	549
13	916
3	517
68	916
2	0
119	769
0	522
153	689
22	431
69	905
237	864
2	617
17	0
5	0
15	52330
0	49751
0	49816
0	47237
1	1798
52	1933
132	694
123	0
130	824
1059	10961
0	19
1	1104
18	1104
0	1099
1554	0
88	540
1	532
49	0
1	0
110	3162
1	2415
0	2986
0	2656
1982	2460
38	3287
47	2578
1	523
338	2961
0	895
0	837
19	1159
1	694
14	86
1096	888
79	687
2	505
200	81
500	28
2346	0
214	0
1	0
140	0
12	0
55	0
15	66
4	66
0	2216
19	2216
9	1045
1	265
9	0
1	14
4	173
29	404
0	199
59	339
74	21
1	21
0	2
0	5260
84	6002
2	5337
0	5936
64	2937
157	2734
0	2397
1	693
12	1123
1	0
342	729
2	192
2840	1005
22	205
2	126
8	0
0	3805
0	5455
0	3141
5	2320
44	2682
0	2229
24	2565
2	296
0	4613
167	1693
79	182
1	472
574	2210
13	1934
63	642
12	0
2	331
6	266
11	426
5	0
1	0
9	0
8	3648
0	2522
63	3266
1	3299
1	77
129	3488
245	2
1	676
14	1308
2	723
0	372
0	664
22	0
0	94
115	219
1	0
510	307
0	146
1543	698
1	162
14	0
1	0
0	658
77	97
48	287
0	105
2484	818
0	5099
0	9615
23	9576
0	7212
162	3959
0	9607
0	2124
0	9074
29	7217
3480	6462
109	3761
2	6424
0	9551
28	7196
0	6192
0	6863
0	8465
0	2699
262	2218
85	1084
188	6345
0	1764
4	2585
0	1822
0	924
12	1097
0	1873
7	24
248	676
17	2623
0	761
0	1261
21	2085
2	1895
5	1934
1	0
1	0
1	3719
0	1440
1	4088
33	2471
0	540
0	827
175	548
0	440
335	2482
2	302
23	716
5	131
54	125
0	33
1	0
14	51
35	55
1	4
5	0
6	2011
8	2383
11	1004
349	1579
0	1230
6	434
3	42
109	97
0	30
0	5097
583	9389
0	11172
655	7649
0	10810
171	3673
0	2952
68	2450
205	180
158	1
360	1751
1	1207
0	1204
3	1189
1	3
0	544
9	0
0	7334
1	8381
472	7492
927	6066
573	13997
30	9172
2	6385
0	8988
0	9945
0	3483
122	4258
7	1009
0	655
8	797
16	991
0	2586
1	18
0	582
64	0
43	59
0	6357
41	5258
21	5270
0	6367
0	23
0	14
237	5889
12	5329
0	2134
0	21
0	7
5	22
12	0
56	94
217	14
0	81
1	0
0	3091
367	3282
50	4504
2	2564
0	717
76	139
11	0
2	321
54	17
531	371
19	305
2	1
620	3637
0	3638
1	0
7	153
300	124
12	21
838	8328
3573	8434
15	224
0	5842
4	3612
2	12
0	12
22	750
25	1039
0	700
0	700
349	208
1	48
8	25
0	806
56	806
578	0
0	7
18	7
1	0
36	0
8	79
8	79
14	0
2	0
8	0
1109	1
62	8999
0	9199
0	8287
0	9315
75	8867
26	8180
0	8546
68	303
1	336
116	8434
4	462
43	7116
36	358
1	12
11	1259
0	9209
1	5832
0	828
8	9000
322	8217
33	75
231	205
12	7069
0	474
437	52
1	28
0	790
0	2308
0	2389
2	1760
1	584
120	487
0	671
30	41
184	413
1	537
0	414
1	280
0	297
38	303
68	50
33	29
393	6573
6	5851
1	4784
0	5684
0	5250
0	5189
81	5195
126	5202
0	452
35	18
3	536
1	3642
9	3584
384	2616
74	469
1	0
1	1
0	607
1	5143
0	4795
23	2037
369	4530
0	4485
0	3312
0	3720
0	4985
0	4800
0	4450
1043	1063
0	521
0	167
0	9
18	667
132	336
74	739
115	700
0	725
73	278
1	1
142	6
14	0
0	3626
122	0
1	309
289	0
0	6
0	796
0	816
398	1830
7	300
0	1171
0	534
24	1875
0	1762
1	1535
0	804
0	1
9	319
0	146
0	56
7	244
1	27
8	52
2	172
54	313
2	265
35	266
32	160
1	0
210	3662
0	3269
5	3672
1	320
1	788
29	300
3	434
2	164
0	20
9	34
71	0
36	207
67	207
137	140
0	11
0	125
0	39
1	10
25	24
59	91
62	10
49	4233
7	8649
397	2612
66	2618
6	67
5332	6306
6	5982
286	1381
232	1038
18	72
296	301
98	301
0	1009
0	1739
84	1092
0	1372
98	1881
203	1344
1	340
0	1255
21	1040
6	1125
93	0
7	1596
14	616
0	222
0	939
0	691
0	914
0	175
1	750
317	5
24	5
0	3975
0	274
780	261
1	0
4	0
344	6
1	3680
4	15
0	2473
5	53
0	352
3	184
2	325
0	192
1	1113
0	459
0	210
26	38
83	49
1	718
312	152
187	3521
1473	987
0	2024
14	2436
58	71
4371	0
84	0
1	0
0	6680
2782	7999
10	6008
1	6050
9	4050
1690	1519
0	355
0	1284
199	1506
134	1692
1	1026
0	413
0	1901
145	969
1	0
210	0
2	93
38	0
456	13
1282	80
3	49
4	229
505	3196
668	2996
131	2514
4	139
1438	390
1	231
260	845
66	1153
87	13
0	11
0	3
24	0
6	1
0	1
510	0
17	780
0	89
0	1915
521	1266
24	0
0	1049
11	989
0	1326
189	242
0	1012
1	785
0	974
127	971
0	302
1	108
125	36
10	28
56	23
129	3
9	9528
271	10052
0	10061
70	9525
2	7941
151	6552
813	6780
6	0
1	0
0	5113
259	4698
0	3415
0	4703
8	464
0	217
202	11
10	2
20	621
19	979
2	584
22	0
208	528
1	0
1	221
0	221
1	60
0	0
23	82
3	25
77	105
1	0
39	1107
32	1225
0	1222
11	1224
8	1174
0	1615
0	656
0	419
0	497
27	1110
20	1452
0	1084
0	110
0	280
1	0
239	246
568	41
10	0
0	448
0	382
82	3759
68	3499
0	3681
0	3610
0	1020
0	3535
0	680
0	450
7	253
15	333
13	3290
1	116
2	3057
0	371
3	2484
0	1248
193	2144
53	355
665	355
9	137
16	354
14	0
2	7
1905	563
0	556
235	0
1	0
535	0
18	0
141	0
17	224
42	224
52	0
524	3071
2	437
4	43
6	1660
260	2303
23	848
25	2396
3	1
6	91
65	159
13	10998
13	609
4	12922
5345	13611
0	10511
0	9393
312	0
0	9606
20	1841
1574	0
1	0
1	0
1	0
2119	0
255	0
12	0
12	542
23	542
3	537
77	131
209	93
0	135
55	377
177	0
480	1466
3	888
1	40
102	1350
0	129
105	312
266	136
3	0
1	0
597	1949
1	1949
248	1761
102	1764
15	781
1	605
89	1537
22	455
2	60
44	956
2	477
26	49
3	16725
24	14942
0	7995
0	16189
0	15365
0	6767
0	5943
0	7041
0	7507
0	15745
1	4294
31	87
13	6638
175	4161
723	0
1	0
22	2271
0	1559
1	6085
0	6079
0	5964
1	6996
0	3988
26	675
0	5186
91	490
0	5521
2	6066
0	5290
5	5335
0	3572
0	4994
0	4877
0	4300
0	3462
0	4580
0	4139
0	533
131	1741
0	323
0	3403
5	3207
291	176
0	3590
1	185
0	292
1323	948
0	2926
705	2967
3	132
0	46
80	128
1	1
1	17
5	17
11	0
512	0
1	0
1	1220
40	46
109	518
605	558
0	1
22	20
0	528
76	47
0	228
180	111
135	457
0	400
107	3286
0	3174
0	2916
3	2878
20	3039
144	3091
38	3023
4	2854
47	143
6	118
183	482
1	1122
174	1075
40	1149
10	73
342	64
0	69
20	80
2	2061
133	10
1	0
1477	2516
51	666
0	637
1	687
179	686
1222	112
130	142
0	142
1905	0
3	0
5	1697
0	1709
2	1957
0	1887
1	1015
2	1234
0	936
0	1600
5	1286
1	745
0	1882
15	933
0	1194
685	0
1	0
0	584
0	53
0	587
0	2
1	514
0	519
24	1
1	1
206	648
4130	648
0	6
1	10
0	10
11	0
1763	0
1	0
361	0
11	540
4685	1004
2	1003
1	0
50	0
64	0
92	0
1	0
1	0
3	0
4	1145
8	1196
159	7801
