UniqueCount	AmbigCount
4	44
0	8
0	7
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
3	45
0	39
56	137
0	18
0	5
0	16
0	5
1	88
2	94
0	2
0	0
0	0
0	11
4	13
7	95
0	11
0	1
0	15
3	0
3	0
1	5
0	18
2	31
0	58
0	32
0	47
0	20
47	74
14	11
0	11
0	1
0	0
0	1
0	5
0	4
2	21
0	69
0	28
1	26
0	21
0	17
0	1
0	49
0	49
0	40
0	18
0	32
0	27
5	15
0	23
0	32
0	0
0	0
1	7
0	5
0	9
0	0
2	5
0	3
1	6
1	93
0	2
2	33
0	0
0	33
0	38
0	38
1	8
0	20
0	37
0	66
0	79
0	3
0	13
0	27
0	25
0	18
0	5
0	3
2	4
6	4
4	4
0	0
1	0
0	0
5	0
1	0
1	3
5	90
0	97
0	8
4	0
0	0
0	109
0	116
0	128
0	90
0	98
0	31
2	29
0	113
0	112
8	98
0	97
2	119
0	127
0	94
1	20
0	20
55	95
0	2
0	2
0	43
0	1
0	1
1	54
0	71
0	72
0	72
3	76
0	48
3	74
4	74
0	81
0	88
0	1
12	25
0	21
0	4
28	20
0	16
0	63
0	11
0	80
2	31
0	85
0	22
0	84
0	52
2	73
0	34
0	42
0	1
0	26
0	82
0	52
0	31
0	44
0	73
0	3
2	67
0	3
0	16
0	2
0	2
0	11
1	0
0	1
0	0
0	2
0	0
2	1
5	4
0	0
4	0
0	0
0	0
2	12
3	8
0	5
18	19
0	10
0	86
1	69
0	79
0	69
0	84
0	77
0	76
0	64
1	88
0	81
0	40
1	1
0	14
1	8
0	7
0	58
0	15
23	57
0	0
1	27
0	0
0	1
0	1
1	2
0	0
0	0
0	50
5	52
0	50
1	6
3	24
0	40
0	13
0	40
1	0
1	7
0	7
0	7
0	4
0	15
2	15
0	11
0	0
0	0
0	223
0	230
0	214
0	221
1	13
4	32
0	4
1	1
0	8
0	53
1	8
0	97
28	97
0	97
0	4
0	63
1	57
0	5
0	0
0	142
0	118
0	144
0	129
5	89
1	149
0	127
0	39
16	145
1	89
0	78
0	87
0	64
0	34
15	63
0	25
0	10
5	16
0	8
20	0
0	0
0	0
0	0
0	0
0	0
13	3
0	3
0	55
0	55
0	45
16	37
1	7
0	2
0	17
0	27
4	21
1	21
0	0
1	0
0	0
0	269
0	258
0	247
0	256
0	164
0	148
0	154
4	88
1	59
198	0
1	0
0	0
0	0
0	0
3	0
7	0
0	21
0	27
0	22
0	10
0	27
0	30
0	20
1	3
0	26
2	29
0	5
0	15
1	21
2	28
0	20
0	1
0	26
9	13
0	13
1	7
0	0
0	0
0	352
0	238
0	323
0	323
0	35
2	359
0	19
0	97
1	256
0	247
1	137
0	210
9	7
0	36
11	120
8	22
124	172
0	79
31	44
0	43
3	10
0	0
0	21
3	16
2	13
0	21
0	7
0	460
0	743
0	702
0	562
0	405
1	701
0	138
0	624
0	559
24	495
0	331
1	506
0	737
1	563
0	507
2	609
0	654
0	212
0	135
0	139
0	495
0	158
0	246
0	247
0	150
1	185
1	266
1	61
0	107
0	224
0	156
0	160
4	196
4	174
0	179
0	14
0	6
0	118
0	123
0	125
3	96
0	95
0	103
0	74
1	66
0	98
0	86
0	38
0	55
4	47
0	0
1	0
3	32
0	46
20	23
9	0
0	25
0	27
3	18
0	8
0	8
0	6
0	3
0	3
0	0
0	47
4	90
0	115
1	97
16	114
0	28
0	20
0	36
0	9
0	7
0	13
1	9
1	9
0	9
0	0
0	4
0	0
0	179
2	175
4	177
24	128
0	190
0	169
3	161
0	170
0	166
0	127
2	120
0	79
1	40
2	37
0	8
0	11
0	1
0	3
1	0
0	0
0	251
0	205
0	205
0	252
0	18
0	15
3	221
5	229
0	94
0	12
1	10
17	10
0	1
0	13
0	0
0	11
6	1
3	29
0	29
0	44
0	31
0	11
13	12
0	0
0	3
0	1
0	3
1	4
0	0
0	8
12	8
0	0
12	10
4	5
0	0
1	19
1	21
0	4
0	12
0	9
1	2
0	2
0	87
2	91
0	79
0	79
0	8
1	12
0	13
0	5
0	5
3	0
1	40
69	38
0	6
0	2
0	24
58	26
21	0
7	0
1	0
9	0
0	163
0	176
0	164
0	173
0	177
0	159
0	168
5	10
0	17
0	167
0	24
0	154
0	11
0	6
0	31
0	173
0	121
0	17
0	159
0	153
0	6
0	9
1	148
0	18
2	5
1	6
0	26
0	72
0	64
3	46
0	20
0	10
0	105
13	20
0	94
0	103
0	87
0	73
0	79
0	91
0	30
7	17
0	336
0	313
0	273
0	302
0	295
10	319
1	318
17	320
0	48
0	8
0	129
0	240
0	245
0	49
117	138
0	0
0	0
0	98
4	329
0	316
0	81
0	259
0	297
0	263
0	280
0	288
0	293
0	281
0	34
0	64
0	22
0	6
0	49
0	19
0	17
0	48
0	47
0	24
0	14
2	17
2	10
0	292
6	9
2	48
0	3
0	1
0	115
0	124
28	215
0	72
0	119
0	62
5	716
0	696
10	657
0	380
5	22
7	212
3	120
0	75
0	181
0	98
0	58
0	148
4	147
0	130
4	121
0	76
0	1
0	88
5	95
0	97
2	16
17	27
0	16
0	13
0	3
0	11
0	21
65	0
9	43
1	43
1	29
0	11
0	6
0	8
0	2
4	5
0	1
0	0
0	12
0	77
0	0
0	0
0	2
1	85
3	85
0	13
0	8
6	5
0	0
0	0
0	176
0	315
0	167
1	267
0	317
0	247
0	44
0	276
0	248
0	185
0	0
0	307
0	116
0	43
41	316
0	250
0	196
0	95
12	219
0	0
0	0
0	91
9	42
0	18
3	11
6	11
0	5
0	63
0	16
0	51
1	21
0	22
0	21
0	22
0	21
0	19
0	22
1	21
1	19
0	18
0	18
0	14
0	45
0	5
3	25
0	41
0	4
0	1
0	0
0	0
0	86
22	105
0	82
0	82
0	42
1	21
0	13
0	16
0	18
0	28
0	16
0	13
0	20
0	17
2	2
1	0
0	8
0	0
7	8
0	0
0	22
9	22
1	30
4	29
0	30
0	5
13	12
0	6
38	41
1	41
4	13
0	5
0	15
0	0
0	2
0	2
0	0
1	123
0	26
0	126
0	26
29	8
3	86
3	17
2	44
1	34
0	45
0	29
0	21
0	21
0	6
0	4
0	3
0	3
0	1
1	1
1	223
0	215
0	219
6	230
1	195
0	156
1	136
0	0
1	0
0	21
0	18
0	13
0	21
1	6
1	6
0	1
12	3
0	2
0	10
4	18
3	1
0	13
6	0
0	62
0	62
2	29
0	5
4	27
0	13
0	25
0	7
0	22
0	28
0	32
0	28
0	22
0	64
0	69
0	22
0	25
0	22
0	91
0	92
0	24
0	25
0	0
2	17
0	0
0	0
0	65
0	55
0	132
0	119
0	138
0	120
0	67
0	126
4	75
0	35
0	25
0	42
0	116
0	23
0	94
0	25
5	206
0	143
0	184
0	8
0	9
6	26
2	42
0	2
1	6
262	70
0	62
0	0
0	0
0	0
1	0
0	0
1	13
1	13
0	0
0	64
9	137
0	20
0	45
27	186
0	35
0	76
0	13
0	12
4	22
0	304
0	15
0	358
120	370
0	297
0	282
0	2
0	286
1	71
1	8
1	0
26	0
27	0
11	0
0	0
93	0
2	6
0	6
0	6
0	0
0	0
0	0
0	4
0	0
15	57
3	47
3	5
0	48
5	17
0	12
1	2
0	0
0	0
0	0
0	0
0	141
7	141
33	78
5	81
0	103
0	36
0	19
0	75
0	39
4	13
0	507
1	487
0	261
0	517
0	490
0	239
0	212
0	255
0	257
0	501
2	159
0	24
0	214
0	150
2	0
0	0
0	199
0	89
0	557
0	484
0	590
1	981
0	384
5	61
0	625
0	51
0	590
0	617
1	795
2	797
0	354
0	457
0	476
0	446
5	578
1	683
0	428
0	81
3	211
0	81
0	472
0	454
134	148
0	428
13	84
0	14
29	47
11	73
1	74
0	8
6	8
1	8
0	4
29	4
0	4
0	0
2	0
3	0
1	145
0	2
0	0
0	0
1	0
0	22
5	143
0	15
0	55
0	18
0	65
0	15
0	139
0	138
0	124
1	132
0	137
9	138
0	138
0	137
3	41
0	9
0	26
8	26
6	26
0	26
0	3
0	1
11	15
0	15
0	23
30	14
0	13
3	23
5	26
0	25
0	21
5	20
0	5
0	7
25	7
34	1
4	0
0	102
0	102
0	114
0	135
0	49
0	64
0	69
0	120
0	41
1	40
0	102
0	81
0	87
17	0
0	0
0	10
0	2
0	10
0	3
0	9
0	10
15	2
0	2
0	0
0	0
0	0
0	1
0	1
9	0
21	0
0	0
0	0
4	11
0	11
0	11
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	52
0	51
0	264
0	308
21	315
0	252
0	7
6	22
1	13
0	198
16	37
0	103
2	111
0	890
0	879
2	879
0	33
0	49
0	1
2	28
1	0
0	91
0	35
1	84
0	847
0	127
0	1
0	400
0	854
1	121
0	421
0	888
0	90
0	1001
0	127
0	94
0	299
0	920
3	67
39	128
0	852
0	62
0	21
0	873
14	879
0	283
1	321
2	86
0	10
0	818
0	56
0	322
2	593
0	35
0	15
0	91
15	813
1	791
0	813
55	290
0	9
0	174
0	96
5	263
0	5
0	8
2	12
18	14
1	25
0	12
0	11
2	16
0	17
1	0
20	5
1	7
0	5
0	0
0	2
0	1
0	0
0	1
0	1
12	139
1	3
8	136
0	67
0	3
0	2
0	3
0	0
3	0
0	196
0	180
0	180
4	180
0	187
1	187
0	257
0	344
0	112
0	4
0	100
0	1
0	2
0	0
61	13
0	12
1	7
0	39
5	14
3	1
0	1
0	0
1	5
0	8
0	13
0	15
0	8
0	1
0	33
1	6
0	6
0	11
0	11
0	17
0	0
0	0
0	120
0	75
0	120
0	132
1	134
0	125
0	129
11	113
0	100
0	39
0	79
0	66
0	50
0	93
0	42
0	11
0	71
0	61
0	56
1	60
0	11
0	394
2	403
0	403
0	404
0	405
0	405
2	204
0	297
0	323
0	325
0	325
0	249
0	0
0	30
1	24
0	15
3	17
0	15
0	0
1	0
0	49
0	38
0	40
0	10
0	51
0	15
0	11
0	30
0	26
1	14
0	19
0	7
0	6
0	19
0	5
5	18
0	3
0	0
0	3
0	3
0	41
0	0
2	36
1	29
0	18
0	30
13	32
0	10
0	7
0	14
0	22
0	17
0	0
0	15
0	7
0	1
1	14
0	13
53	14
0	5
0	3
0	6
1	5
0	6
0	3
1	0
0	0
0	18
1	87
0	35
0	15
0	13
0	13
0	9
0	6
0	24
1	27
0	25
0	9
0	8
0	81
3	85
0	27
0	0
0	0
3	0
0	0
0	0
11	0
0	0
45	1
0	0
9	0
115	25
0	25
0	6
0	0
0	104
0	539
1	546
0	538
0	524
