UniqueCount	AmbigCount
518	932
8	41
121	685
30	0
0	70
0	533
0	11
0	1497
0	638
125	168
3	191
0	76
0	6673
0	6658
34	338
0	8
9	3
3	167
0	121
25	266
5	1287
0	139
4	16
0	258
1815	91
11	153
2	578
244	77
1	0
50	143
227	0
394	1
1	1
566	1037
0	2538
414	3490
0	2436
0	2381
0	1286
66	1024
1	0
0	207
207	1339
1	467
44	1586
1	322
8	401
226	55
12	43
9	112
27	42
0	9
0	1380
43	0
3	1043
0	416
2	727
362	786
0	275
21	166
26	259
0	535
9	308
32	195
0	528
1	176
122	199
227	79
0	3
1871	987
0	199
483	1105
8	1376
8	232
12	131
15	83
0	12
0	900
0	905
549	479
282	694
0	727
0	818
1	28
69	41
1	6
8	394
1	2
0	1437
1	670
13	254
67	1
26	0
721	525
0	65
2	0
1	0
217	2
7	0
37	262
222	1032
1144	3632
15	43
319	0
160	1
0	6277
3	4880
0	7124
0	2695
354	6780
60	2003
195	1907
122	6894
65	5893
13	1080
1	5401
128	5323
11	5821
1	2584
134	174
0	932
200	1728
0	39
13	39
4	237
1	0
19	0
214	865
0	1793
0	2014
8	1481
6	1474
0	1320
0	1375
644	777
96	4406
382	4368
0	452
1	297
0	3
1550	925
9	5
174	339
264	6622
4047	7636
8	14425
2441	507
4	6986
26	207
0	7474
0	1307
1	2136
1	471
0	789
19	1341
0	607
36	2682
0	3569
28	348
0	829
86	2871
0	1566
11	2064
33	1555
0	341
0	4930
0	1374
1	38
1607	1408
16	1408
10	2
8027	409
1	198
0	124
921	41
1	46
80	0
1	60
133	60
45	437
179	345
41	92
40	934
17	279
15	9802
156	7806
34	9456
0	8159
5	8985
0	8793
0	8485
1	7304
267	9088
232	9302
4	5280
1	2
3	2352
10	208
0	921
1	998
54	860
122	1009
10	0
11	127
1	0
2224	3578
130	3481
2	379
176	1082
320	0
33	229
0	520
1	494
476	397
0	20
6	245
4	240
0	245
38	0
2	820
2	668
246	817
112	661
22	103
0	80
3	76
0	0
136	0
0	508
0	532
0	484
0	508
1	18
0	22
21	19
28	0
109	41
1	105
1	0
11	78
22	78
0	75
457	0
0	30
7	49
109	0
709	0
5	2109
7	1465
0	1719
0	1559
590	1595
760	2476
8	1687
4	332
0	1643
1	434
0	336
0	363
36	211
39	183
141	126
34	294
3	268
2	134
435	37
1879	0
27	0
7	0
1	0
1	0
74	0
25	1
0	1
51	5459
19	5459
183	3393
1472	1818
85	2
5	21
19	51
1	59
0	10
0	26
38	36
0	31
43	25
0	3062
1	3619
1	3268
0	3616
412	1818
0	1691
0	1349
0	390
42	811
6123	0
0	7
1	5
4	69
875	354
201	300
2	0
74	3034
0	3912
4	2961
1	2217
15	2404
175	2754
54	2364
49	292
0	3085
14	1661
1	134
12	396
13	1027
79	932
17	404
2	0
2	443
1923	122
36	202
52	0
470	0
293	0
0	7265
0	7718
16	7037
0	7343
0	456
3	5726
1	0
9	1523
1	718
1	656
1	457
0	715
1	0
51	129
1	156
2	2
1	114
0	45
4	2
0	2
474	0
1	0
1	247
8	34
73	115
1	101
672	247
0	3393
0	5519
6	5407
86	4326
0	2166
0	5354
0	433
0	4603
10	4321
1	3844
2	1469
7	3053
0	5497
0	4281
2	4052
1	4633
0	5196
0	921
1	586
34	449
37	3124
0	627
58	1663
484	2815
5	1270
2	1696
397	2192
177	367
26	144
0	1120
23	341
13	443
29	1045
0	909
66	959
1	24
99	24
0	326
0	1045
4	741
0	494
2	588
87	539
0	247
21	202
1	111
0	251
5	27
25	130
6	85
0	55
61	0
0	298
659	1186
1517	909
8	0
0	975
19	767
6	275
7	459
0	746
2	34
624	92
117	59
0	5
0	2270
0	3717
0	4572
54	2940
50	4406
1	2066
34	1897
1	890
49	88
15	0
837	4955
4	3905
318	3897
1	3861
1	17
2	1047
1	0
0	1830
0	1472
0	1253
30	938
2	2559
0	1774
27	1226
1	1985
0	1777
1	2455
0	1229
0	504
0	752
1	193
490	876
0	602
255	23
328	258
4	0
1	18
1	7163
0	6212
16	6221
0	7165
0	103
45	106
423	7028
3	6232
0	2445
137	349
0	186
36	257
3	0
22	232
1	3
0	128
863	1
234	1619
0	1700
0	1640
0	777
91	502
27	10
363	0
1	6
11	3
8	10
2	12
141	655
18	3000
4437	3656
9	21
1	11
0	1
1	0
3	1866
1390	1718
0	81
381	1239
97	864
5	174
0	174
515	9556
44	9308
0	8814
0	8814
9	16
32	668
79	450
9	25
2	25
1	0
6	3
1	2
0	1
3	0
44	89
160	89
511	0
2437	0
1	0
1	0
0	7073
1	7137
0	6554
0	7207
21	6991
0	5885
0	6651
634	493
17	286
0	6238
13	393
3	5287
0	496
1	5
106	1514
0	7164
8	4877
128	1005
22	7203
79	6568
127	60
1	201
19	5115
0	308
1129	46
0	8
57	659
0	1603
0	1549
11	1396
0	318
11	319
11	4464
354	408
57	2329
156	3735
1	2486
1	1144
123	1657
11	1573
44	209
1	193
86	6471
0	5145
1	3689
1	5178
0	4656
26	4885
0	4882
0	4885
0	295
0	109
45	4685
7	22381
239	20059
0	8076
0	2472
9215	464
277	16
0	3452
710	14873
0	14292
1	2733
179	10680
62	13092
0	10932
0	12579
0	12361
0	13043
0	11645
15	665
0	1847
0	632
0	91
3	1673
43	252
3	480
158	1128
0	947
1	756
358	51
386	45
2	0
4454	12654
131	0
5	295
6	0
0	300
0	2881
0	3034
8	4128
0	641
0	1594
0	960
1	683
3	655
150	644
8	348
1	0
3	198
7	101
0	19
1	200
1	15
3	21
54	159
10	72
33	85
0	75
30	50
76	0
295	5225
0	4510
1	5182
7154	1279
20	1727
1	302
1	712
122	442
43	300
1	304
8	0
7	9
0	9
1	8
0	1
0	612
0	392
1	0
452	382
232	328
1	0
