UniqueCount	AmbigCount
0	3
0	1
0	172
3	0
6	50
0	100
0	99
0	1702
0	551
2	0
27	113
0	96
2	14
0	10
27	174
21	121
2	245
0	169
0	10
19	165
4	3329
57	774
7	43
0	1055
4038	221
76	264
2	12
151	84
1	0
157	146
28	0
227	1
5	1
133	394
1	278
5	321
1	366
5	169
0	86
5	63
2	0
0	427
0	139
79	79
0	142
11	134
19	68
15	28
0	39
1	175
93	72
0	42
0	80
162	0
15	1629
0	829
130	1401
67	1233
0	150
122	160
1	3
253	968
0	178
0	374
0	978
78	24
540	61
1	0
5	89
44	75
0	203
42	83
0	2291
448	939
0	162
15	86
0	203
39	481
0	482
20	115
0	294
4	435
268	647
8	49
287	445
710	788
0	149
741	35
0	87
0	187
25	93
1	0
1	0
1	2
0	2
1	0
56	0
7	0
6	0
30	273
880	2281
2	1180
3	6
119	0
2	1
0	2458
16	2333
0	2831
2	1687
0	1458
378	816
0	600
26	1705
1	1450
40	486
1	1082
0	1904
0	2304
84	1728
63	216
158	309
1076	1554
0	259
51	259
153	268
12	0
1	0
0	396
0	1344
1	1541
6	1180
89	1449
0	309
4	1305
1	358
3	1953
268	1963
0	10
123	41
0	19
128	41
151	20
17	2196
21	4948
1	1662
1	6812
1	662
4	5200
83	808
0	5955
1496	7879
42	2910
1	653
0	1626
1	571
7	266
1	3496
151	3941
63	515
0	1477
2	3286
0	576
270	3192
2	575
349	6993
21	1692
0	650
19	10
1	4
2	4
738	14
1188	82
1	42
2	23
33	7
108	9
27	0
1	615
1060	615
166	77
5	37
3	40
2	1094
5	394
108	8988
16	6818
3	8951
18	7307
0	7923
23	8023
0	7788
68	6378
0	7508
4	7289
340	5182
3	0
3	2277
2	222
0	896
139	1556
0	816
43	1444
60	0
12	356
7	0
1394	2315
92	2298
681	568
9	581
3	0
0	1145
54	1199
77	1174
13	55
210	587
0	114
0	38
18	114
87	0
15	346
5	253
104	335
18	235
8	21
0	15
0	12
1	0
1	0
0	785
0	758
0	777
0	750
1	17
4	33
98	78
236	1
7	12
91	218
1	1
0	376
1	376
0	376
95	0
0	145
1	179
1	0
504	0
42	12152
0	7703
0	9642
0	8202
3482	8479
1	12211
26	8902
3	2342
3322	11742
21	2739
5	2293
0	2471
0	838
8	197
25	586
0	98
1	32
22	14
1	7
72	0
1	0
58	0
1	0
254	0
391	0
861	238
12	238
17	1398
6	1398
1	665
0	182
1	0
1	6
0	13
2	68
53	53
6	42
1	95
84	93
9	19
0	437
0	378
0	331
0	378
1	657
93	629
0	251
0	62
0	30
34	0
202	154
1	38
353	210
282	123
4	100
4	0
336	3784
0	3491
0	2357
35	1270
0	1334
2	965
1	1059
193	188
0	1054
1	549
2	43
3	161
69	761
159	410
2	225
486	0
38	175
1	91
1	148
720	0
1	0
1	0
0	693
0	582
0	661
1	676
1	18
13	639
4	0
94	215
1	3386
2	3262
32	1838
0	3157
142	1
78	383
10	578
96	2
1966	1154
0	539
1	32
7	120
122	0
1	0
151	1236
699	713
536	526
1	1084
48	432
137	12174
0	17797
1	16965
0	13750
198	7575
0	16599
64	6617
244	16157
122	13745
482	11265
143	8734
5	12149
0	17692
0	13651
0	12354
0	11812
0	14133
42	4506
14	2603
7	1261
94	8246
0	1761
1	2962
3	3005
11	1507
1	1998
45	2520
40	245
12	605
0	3051
29	1483
1	1687
1	2832
15	2358
4	2351
0	188
1	40
0	1371
0	1493
26	1991
4	1460
2	598
58	1006
0	406
0	331
