UniqueCount	AmbigCount
1	959
18	17
9	1384
33	0
7	1110
0	118
0	4
0	2767
0	2877
1	105
683	2000
0	1747
7	639
0	587
0	193
0	361
358	160
15	181
0	18
5	113
20	2100
0	78
0	21
0	223
1141	496
276	728
2	3117
1	46
1	0
4	187
148	0
12	0
64	10
1	1872
85	2018
280	2906
284	2846
0	1668
0	628
1	952
121	3
0	478
0	583
1	263
57	788
1	124
126	190
14	128
0	56
1	522
8	38
0	29
0	95
1	0
31	2292
0	1334
0	1180
103	797
0	60
15	76
754	353
18	444
8	121
1	144
0	595
742	326
98	8
225	26
8	59
32	32
0	403
189	1225
4	1896
1	483
57	1144
46	536
1	595
0	2768
493	2969
0	911
45	1804
30	2441
769	2657
21	105
252	180
2	323
0	427
1	3
0	99
0	1266
2	389
14	2
341	11
2269	326
0	178
25	0
33	0
1870	24
51	0
62	539
5	1184
16	2843
1	64
120	0
15	0
0	11501
0	5931
0	8960
12	5045
2	6894
0	1991
131	1604
496	8512
0	7352
1	631
8	5614
1	7081
1	7425
2	4981
0	379
469	654
14	2926
0	618
234	618
11	46
1	0
118	0
15	1225
0	3667
0	4213
65	2794
5	2631
0	1142
46	2278
1	90
1	7516
3	7372
0	1
219	89
0	7
258	193
2413	190
3	26
69	4031
543	3342
2	7899
1	684
75	5120
6	60
0	4816
193	1764
353	4456
144	795
8	825
69	986
839	1548
163	4757
1	2402
86	570
0	923
5	4014
14	1138
5	2472
8	1126
0	134
20	2488
0	1033
30	156
0	590
475	590
1314	25
846	52
1	25
1	19
17	4
1	4
1	0
1	59
103	59
158	850
448	741
21	109
334	1639
1	493
10	14360
59	10121
0	13839
4	11548
743	13131
23	12612
0	11424
1	9990
140	11926
4	11878
1167	8819
19	1
0	3838
7	501
1	1532
1	1910
1	1356
1103	2142
4	0
0	218
97	1
278	2424
401	2936
61	295
217	1132
196	0
121	586
0	554
1	473
0	14
32	136
29	6736
83	5821
106	6736
1	0
155	1184
50	837
364	1068
1	701
6	368
95	354
11	259
4	0
10	0
1	9197
0	8988
0	9160
0	8951
1140	876
1	202
1	53
742	0
19	107
3671	4020
1	2
2	470
193	470
0	441
289	0
1	182
3	230
31	0
1	0
108	1874
213	1943
0	2220
0	2134
3	1299
0	1968
1	1784
0	258
2	1502
49	1221
0	890
0	954
366	835
136	293
1	247
25	317
0	141
1	5
247	53
1	0
51	0
1	0
1	0
1	0
30	0
2	5
1	5
7	608
1	608
0	341
109	175
1	0
53	9
166	428
0	1264
537	859
0	662
821	340
39	329
118	99
1	7930
0	7420
86	7045
0	7372
2084	6736
90	6119
0	3035
0	803
260	2668
65	0
1	0
1	0
3	3
2	48
167	48
319	0
1	2430
0	2511
101	2745
1	1277
2	2170
9	1226
230	1487
3	133
0	1368
3	1005
13	73
0	180
15	478
107	639
735	1014
125	0
1	324
895	315
365	522
115	0
355	0
1	0
181	5781
0	3854
0	4731
0	4892
185	125
18	4990
4	0
3	895
36	2198
2	1990
0	1363
0	2121
1	0
1	190
60	418
1	0
39	375
0	155
13	27
1	3
9	0
33	0
8	71
1	10
199	92
0	63
149	93
0	8318
8	15303
41	14997
1	11231
6	4897
0	14281
0	3102
38	13046
4	11231
1	8813
0	5180
11	9799
0	15246
0	11332
307	10262
0	10703
0	13774
1	4095
609	3792
2	1893
19	8496
0	2969
0	3278
0	2816
0	1379
2	1819
3	2198
1	5
283	741
0	3242
183	2030
8	1977
13	2883
10	2320
0	2522
2	8
47	7
0	767
0	1081
1	612
40	3233
8	1740
26	847
1716	3414
139	2646
1	214
31	576
252	461
330	918
0	630
0	2
324	0
15	45
3	57
23	13
194	0
41	6176
9	5801
51	4211
0	637
0	1123
17	108
2	99
1	255
0	5
0	1230
6	1280
0	1280
0	146
1	1279
21	3317
47	3242
1	81
3	0
8	0
9	144
25	123
0	123
5	133
533	11
0	19
444	0
0	4774
39	4557
27	3360
7	2397
164	6237
0	4509
2	2879
55	4733
0	4918
3	3467
0	2241
3	980
90	1762
6	849
110	638
0	934
1671	57
1	212
10	0
10	23
45	10853
104	7916
37	7949
0	10868
167	439
0	300
1	8607
3	8843
0	3214
1	111
2	107
780	115
1	0
4	6
19	4
0	1
3944	6
2	543
115	710
0	739
0	515
124	424
504	162
150	0
0	1
1223	347
1	1
0	348
73	69
135	822
3	891
48	4
4092	193
1	5
0	182
328	2762
1401	2717
4	122
1343	2507
13	1751
28	28
0	28
35	774
0	716
0	717
0	717
1	11
27	28
158	46
37	347
25	347
221	0
105	198
32	141
2	57
4754	12
0	2
0	2
52	0
494	0
431	0
1	0
1	5780
0	6058
0	5067
0	6036
313	6290
7	5243
0	5533
152	141
17	295
1	5254
130	577
0	4158
0	179
1	5
13	934
0	5874
1	3679
7	562
5	5633
202	5213
1	50
62	94
19	4559
10	473
4	57
105	356
33	442
0	1360
0	1319
2	1196
0	262
0	265
0	287
1	3
1	131
0	276
4	270
1	134
137	305
0	247
36	23
42	18
81	7384
76	6881
0	5751
3	6686
0	6301
24	6459
627	6547
14	6549
0	420
15	5
51	1008
0	1704
0	1844
0	299
957	1183
1138	48
19	0
0	271
0	6533
10	6627
1	1351
16	5269
0	6065
0	4694
0	5197
0	5955
0	5984
0	5550
0	212
4	598
6	342
0	9
5	771
1	62
1	253
180	626
0	633
3	255
35	17
120	12
17	0
130	4956
1	0
55	600
276	0
55	219
0	1085
0	1089
0	1715
0	58
0	1043
0	759
0	3831
40	3759
1	3485
1	2015
1	0
47	1152
1	583
0	283
433	1133
15	135
29	252
4	686
0	447
1	377
0	331
154	162
226	0
9	285
0	233
1	303
87	30
0	76
0	41
6	80
4	38
0	68
36	80
1573	0
1	65
2	65
559	99
0	41
0	249
15	193
1	4
4	80
57	105
0	1
18	883
0	1013
161	615
1	578
1	12
123	345
7	328
0	68
44	67
2	2
4	394
200	394
40	1471
12	2786
106	1551
95	2350
91	3096
7	1958
1	516
0	1916
2	1738
0	1627
66	0
0	2527
3	762
0	262
0	1665
6	1219
0	1483
0	234
0	1391
9	0
282	0
1	1336
30	206
1	9
1	6
79	6
5	0
3	1307
89	124
0	877
163	572
27	652
8	595
7	639
53	766
117	712
1	693
7	622
0	376
1	155
2	441
2	8
0	708
364	327
0	347
0	530
541	48
601	0
1	0
25	0
14	1885
5	2481
0	4518
230	4315
0	1463
19	3639
0	338
0	1418
284	1397
1	1511
0	1070
18	1217
0	4641
655	614
110	0
1	0
26	0
7	0
10	0
1	0
1	11
1	11
2	990
193	1065
76	958
424	255
1	54
0	18
12553	3779
29	3697
473	335
69	308
11	25
9	0
509	5
0	5
1	0
0	3916
0	353
2	4376
174	684
513	0
278	1528
7	565
90	772
0	249
352	6213
0	4569
42	5399
199	4918
0	1554
1	618
1034	166
1	71
1	93
367	5
1290	30142
62	24665
0	25491
59	32655
172	20399
10817	22123
55	13580
22	0
4	0
0	990
63	958
0	838
0	891
44	330
0	53
209	7
245	3
10	118
1	149
525	381
228	0
72	358
2859	0
9	2842
0	2842
34	375
0	18
425	483
47	188
14	465
236	184
0	1111
5	1467
10	1500
95	1467
0	1159
1	2335
0	1220
226	995
0	1036
1	1160
440	2355
0	2100
0	211
4	266
1	0
5	78
112	10
1	0
0	414
0	463
1	3231
2	3275
0	3389
31	3243
4	1003
0	3399
0	625
0	499
64	376
1	301
0	3150
310	222
278	2865
3	344
7	6159
0	3432
540	5897
1	14
34	14
14	291
98	1020
7	0
1	0
91	77
0	77
1	0
4	0
182	0
1	0
7	0
164	267
0	267
3786	0
94	609
1	143
52	149
0	293
3	360
9	327
0	433
6	0
22	24
0	3
0	12522
40	374
40	12650
1	13300
0	12471
304	11608
2	0
0	11726
7	1998
27	2
1	0
23	0
105	0
16	0
623	0
548	0
1	1227
0	1227
130	1227
22	187
3	76
0	186
5	837
1	0
62	13613
0	9235
173	57
2692	13533
65	1384
3	1293
1	164
10	0
1122	0
355	2245
102	2245
352	1491
0	1496
102	759
1	583
78	1509
77	891
1	265
4	676
15	516
1	47
1	2566
0	1977
0	1631
0	1996
0	2086
0	1201
0	1291
0	1515
0	1402
0	2438
31	988
2	55
4	1709
1	575
1	0
1	0
1	3595
0	589
5	9396
0	10709
0	11310
11	19419
32	9578
217	929
0	12594
0	211
0	15110
0	14901
0	17220
47	17424
0	7810
0	10903
0	11199
14	10306
217	11693
2	14119
1	10138
0	1339
1	3831
0	1340
11	11258
254	12076
10	1828
0	10521
8	436
0	38
1	27
1	2
0	2
0	885
1	321
650	885
1	3
11	38
2	38
1	2
5	0
176	0
266	1160
0	16
236	563
1	410
11	28
334	364
1	330
1	3
6	70
1	7
5	92
0	2103
0	18258
0	19439
0	17989
1	16359
246	17183
49	17133
2	16813
9	16360
26	635
856	802
2	1404
304	513
48	491
8	517
7	111
134	85
1	1091
1040	1108
78	233
305	59
1	6
0	189
13	77
0	72
7	85
0	78
1	61
369	196
497	196
229	0
77	0
0	844
0	898
1	1200
1	2917
1	1074
2	2558
2	2768
0	2493
0	798
1	504
0	835
0	411
0	504
42	0
40	0
1	699
42	139
0	704
53	178
13	625
0	671
405	7
98	173
6	15
6	16
4	5
148	1805
30	1805
1	0
49	0
1	0
3493	0
85	506
76	986
353	972
1	0
5	0
98	0
13	0
5	0
1	0
1	0
1315	6522
29	6464
4	3642
3	4212
625	4440
20	2692
49	29
0	20
4	7
0	2240
41	164
6	691
26	826
3	20665
21	20862
7	20537
5	97
1	97
1	2
447	117
4	5
0	404
3	43
1	325
49	19853
52	1317
1	2
0	8358
0	20048
13	394
0	7015
0	20927
0	615
72	25336
189	1341
10	536
0	3808
0	24445
12	218
1	460
4	19428
7	284
1	3
26	20642
18	20524
1	3469
3	4085
0	287
9	0
215	19726
1	61
13	4705
69	12610
195	1
1	0
61	818
0	19413
94	23233
0	24296
179	2554
0	77
0	1291
4	656
89	2421
116	55
91	29
13	747
2285	889
26	776
210	686
335	601
1	96
6	214
552	0
365	66
1	922
0	66
511	117
427	819
14	73
