UniqueCount	AmbigCount
1	112
9	3
174	1480
112	0
0	1242
0	361
0	304
0	1051
0	592
3	394
42	765
0	734
5	2896
0	910
237	395
9	41
3	43
1	117
0	85
1	292
29	5070
0	379
46	198
0	1321
2424	401
168	549
2	1777
640	164
1	0
12	230
238	0
93	0
1	0
176	1360
0	1331
0	2451
1	1714
161	2466
0	1133
26	1251
1105	52
0	1596
0	345
45	133
5	558
9	293
88	188
1	36
4	23
1	58
1	390
0	91
0	239
1	0
10	1884
10	1478
1	1318
120	1135
0	301
4	399
3	52
7	930
82	793
133	423
0	702
1	2
0	3
1	5
12	771
12	16
0	1222
117	581
260	6243
1	858
93	476
3	16
0	66
0	931
6	963
1	324
1	678
187	973
101	847
5	43
22	19
1	111
0	53
78	12
0	253
0	350
0	58
155	70
348	11
60	96
0	1
1	0
62	0
1096	18
1	0
0	1408
1379	4170
629	4214
18	24
3	0
5	0
0	4283
0	2253
0	2663
50	2590
29	1081
1	288
3	92
12	1449
2	1382
18	223
4	989
13	2128
3	2566
1	2637
18	101
3	15
3051	2218
0	343
183	343
0	48
1	0
13	0
45	719
0	2175
1	2461
9	1730
1	1989
0	537
155	2052
48	240
162	4858
1	4929
0	1
2	157
0	59
1	284
242	13
0	107
139	6989
6	6623
293	14456
50	716
17	7639
72	355
0	8152
507	2161
1	3010
780	1019
5	1190
46	2051
709	1569
1	3453
1	3631
5	496
0	1204
48	3748
107	2400
4	2159
26	2380
0	405
5	4519
0	2101
23	123
254	206
6	206
3088	92
80	7
0	3
0	1
360	3
43	0
2	0
216	31
42	31
1	619
1	0
214	619
0	792
199	620
10	4551
1	2911
46	4581
7	3856
0	3754
0	4082
0	3507
31	3128
39	3519
8	3442
505	2992
7	0
7	1447
42	152
45	533
371	2425
91	935
5	2293
80	0
0	486
1	0
13	787
128	991
842	488
1	239
32	0
2	7052
774	7480
673	6931
1	408
92	1447
15	3714
38	3105
51	3714
11	0
0	1500
341	1500
1	1164
146	1138
17	94
13	77
0	70
27	0
2	0
1	29391
2	28992
0	30478
0	30079
0	1031
22	1138
92	430
1	0
80	473
1970	7515
154	137
0	409
163	409
0	389
1	0
0	156
0	191
219	0
137	0
4	4158
96	3405
0	4602
0	3673
823	2974
17	5163
310	4597
4	752
185	3296
0	1192
143	1209
0	1456
0	444
761	647
185	284
5	129
1	192
801	245
2	0
461	0
1	0
158	0
1	0
2	0
1	0
6581	1560
117	1560
