UniqueCount	AmbigCount
231	1274
1	10
2	605
29	0
0	12
0	90
0	44
0	4307
0	1113
1	178
18	54
0	48
0	2522
0	2099
1	389
1	574
678	138
161	322
0	74
1	228
191	735
144	917
40	210
0	390
1	8
0	16
7	429
1	116
1	0
411	502
442	0
402	1
1	1
289	969
58	1060
1	1611
0	1416
66	1317
0	631
178	710
1	2
0	1179
0	850
2	315
4	880
77	965
39	407
2	108
8	36
20	434
1	222
0	220
0	92
3	0
0	1364
2	1354
1	951
138	437
0	368
3	152
623	274
6	421
0	298
4	137
0	246
408	150
1	0
7	20
1	163
1	41
0	12
283	863
8	535
0	1112
1	966
50	320
0	781
0	2974
12	2991
673	1273
98	2333
685	3056
0	2378
3	81
160	112
4	140
0	13
14	9
0	105
0	1360
0	217
4	1
30	12
128	9
0	1
22	0
1	0
336	9
82	0
0	44
1	338
14	2886
33	31
55	0
609	1
0	2535
1	766
0	915
1	1366
22	384
2	119
0	102
0	512
0	455
22	353
0	307
0	786
0	844
47	1446
1	5
1	82
3	698
0	31
1	31
0	137
39	0
1	0
0	263
0	1001
24	1365
6	658
0	689
0	171
92	723
588	407
114	3382
122	3367
0	80
131	440
0	305
68	348
73	13
0	143
4916	16302
6	1217
2	16270
3161	494
60	16341
76	726
0	16297
16	1573
4	3395
9	438
39	930
29	960
0	610
3	4335
0	7738
0	308
0	873
1	4119
35	1077
10	3327
255	1076
0	153
0	995
0	957
1	85
2	239
183	239
1594	51
195	627
257	51
733	563
1344	11
1	2
1	0
6120	82
48	82
1994	689
19	494
1	195
22	2275
601	1892
64	7864
152	5411
8	7815
153	7044
24	7284
0	7416
0	7056
0	5911
93	7020
0	5361
6	3590
1	1
34	1869
517	197
271	827
6	939
1	607
414	1000
2	0
3	117
1	0
37	247
2	309
764	400
1	27
1	0
0	57
3	68
5	69
12	12
3	17
41	5272
2	1887
528	5272
7670	0
405	2874
163	2325
64	2472
183	1886
41	207
27	175
1	151
1	0
1	0
1	5102
0	4855
0	5076
0	4829
0	182
63	372
1	72
28	0
269	138
1	1041
94	69
7	340
0	340
0	340
1	0
4	148
1	160
141	0
1	0
21	2404
0	1497
0	1946
0	1757
13	1412
2	2419
7	1709
0	499
796	2564
43	1080
0	723
1	753
2	390
1	74
7	169
8	103
0	67
6	5
556	61
3017	0
228	0
192	0
1	0
58	0
1	0
1028	407
48	407
9	613
0	613
7	325
67	147
1	0
0	8
0	87
3	209
3	108
48	198
357	1205
1081	1208
39	140
0	2025
0	2481
170	2449
0	2481
24	762
1	705
0	732
1	243
75	891
63	0
1020	418
6	111
1	504
1374	479
35	382
120	0
0	3252
0	4142
15	3249
201	2773
37	2875
2	2742
0	2643
186	305
0	3395
4	2391
2	111
1182	1524
46	943
0	937
53	436
80	0
0	490
1	164
366	283
17	0
1	0
853	0
5	3508
0	2848
339	3601
4	3678
1	177
5	3152
1	0
1	656
668	4594
30	4173
42	2846
0	3154
12	0
49	383
52	637
4	1
6	608
2	298
4	339
0	39
34	0
1	0
65	1550
1186	1118
404	621
4	1515
129	312
0	10482
0	15211
1	15111
142	12796
2	6199
0	15720
1	3103
7	13758
0	12827
3	9923
545	8249
53	11250
0	15184
624	13107
0	11409
380	12277
0	13411
0	4089
0	2018
804	2233
33	8639
0	2667
46	3106
0	3279
67	1867
2	2154
149	2851
1	79
0	689
313	4205
0	1295
0	1321
19	2278
70	2002
1	1970
0	3
1	1
0	729
0	1654
0	1022
12	533
0	703
0	1035
93	635
19	502
23	432
21	428
1	57
3	11
1	2
0	1
3	0
0	234
426	292
2	59
17	0
0	3012
0	2844
200	2103
0	838
0	1165
521	325
67	89
147	174
0	1
0	1466
0	2623
0	3371
575	2938
81	3230
0	231
0	194
1	594
9	67
1	1
42	211
0	142
0	141
0	142
7	0
7	68
1	0
0	2244
15	2567
12	2040
69	1195
105	4413
1	3025
0	1504
99	3588
0	3526
0	1832
5	1738
0	701
85	1321
163	828
99	507
0	846
4	14
49	279
72	0
319	56
0	200
0	205
0	192
0	201
1	234
118	247
0	171
1	358
16	140
126	445
35	270
16	337
11	0
0	123
0	1
0	1
387	1
18	1176
142	1338
10	1585
3	987
104	516
0	35
711	0
87	235
18	85
21	173
446	328
2	11
49	392
19	405
44	7
404	20
1	0
1	10
331	3257
117	3250
215	542
2	1822
1	1125
12	2
0	2
93	9018
486	9035
0	8936
0	8936
1	105
89	711
55	409
1	1
0	1
1	0
8	219
199	80
175	139
897	13
0	36
129	36
2	0
374	0
1	0
