UniqueCount	AmbigCount
11	15
1	4
125	187
84	0
27	615
0	403
0	57
0	190
0	162
4	2
225	545
0	472
7	84
0	74
461	727
1	128
247	44
1	329
0	157
0	533
6	5228
44	279
2	2
0	48
19651	415
25	416
58	152
48	19
1	0
0	22
240	0
2	7
18	4
5	96
3	359
2	757
5	646
0	517
0	101
1966	900
508	27
0	248
4	233
1	54
52	432
7	149
0	95
1	53
0	31
105	183
321	1152
0	1125
0	149
1301	0
11	506
0	315
73	512
0	248
0	88
339	218
278	136
0	198
0	228
199	77
0	242
703	290
54	12
11	14
22	286
99	60
0	456
21	1051
760	7272
1	258
1	924
2	15
0	208
6	1272
0	1274
1	522
0	934
280	1267
5	989
0	51
23	3
3	75
0	43
3	36
0	189
0	601
62	158
1	0
2	0
59	85
0	84
2	0
1	0
2	0
1	0
0	456
1	2920
2	518
0	8
1	0
2937	7
0	6472
272	3484
0	4343
130	3781
44	2682
49	1113
4	710
2	2818
0	2528
0	2772
3	2158
2	3185
23	3590
1	3457
1775	1139
460	1054
20	1999
0	449
0	449
18	1063
60	0
25	0
83	705
0	2509
1	2997
0	1758
1	1879
0	598
48	1958
4459	3134
90	5766
4	5725
0	1
234	54
0	12
34	51
1	3
3	95
1965	6891
0	149
1	7085
122	697
75	7679
0	366
0	8066
358	2106
0	2244
1	690
221	1669
0	26
2	238
2	2637
0	3283
55	568
0	1392
0	2398
0	28
0	2158
0	28
0	275
2	107
0	30
1	31
192	164
0	164
1	6
1	173
810	173
1	0
129	0
111	0
660	0
65	0
1	0
2988	1161
0	729
53	432
1	92
0	30
4	757
11	585
0	730
1	620
30	722
1	676
0	653
0	557
0	672
0	643
15	416
48	0
0	238
25	31
135	156
0	287
181	357
0	359
73	0
1	0
1	0
588	1592
20	1856
24	109
657	1211
1	0
72	3508
688	3736
44	3020
0	193
0	602
9	330
0	170
24	330
42	0
971	4235
42	2881
222	3623
1	2186
0	605
0	408
156	605
1	0
64	0
1	3097
0	2948
0	3286
0	3137
143	202
0	117
1	37
1	0
318	140
1	607
2	1
1	52
14	52
0	52
83	0
7	27
0	19
1	0
530	0
1	3653
16	2502
0	3173
0	2863
3	2292
476	3937
0	2817
65	791
750	3466
51	1491
3	1049
0	1094
240	644
125	326
2	256
0	103
0	26
1	82
17	38
373	0
95	0
28	0
44	0
9	0
1	0
9376	763
1	763
1	196
1	196
88	134
0	36
1	0
254	22
0	334
0	840
0	427
260	839
1	17
13	17
1	3
0	2218
0	2406
15	2156
0	2398
339	1575
0	1427
0	992
1	273
10	429
1	0
0	20
6	4
