UniqueCount	AmbigCount
404	784
44	117
479	1177
147	0
5	915
0	3859
0	76
0	1852
0	1041
2	17
11	800
0	246
0	1201
0	1183
3099	3253
68	589
56	112
410	929
0	348
7	2205
1	1276
0	399
1	104
0	175
2922	298
115	398
12	972
554	175
24	0
39	407
465	0
1	0
792	84
237	954
5	1285
0	3987
4	2082
192	3852
0	880
7379	3725
634	37
0	608
1	911
2	306
212	1563
3	585
0	260
48	59
47	1256
1	610
20	72
0	10
0	309
539	0
1	779
0	584
31	732
196	534
0	77
1	56
0	28
16	349
3	159
1	142
0	331
303	120
63	172
2	100
16	121
1681	918
0	4
1307	2897
0	1381
450	824
1	503
8	69
1	792
247	1428
53	1451
56	400
1	795
17	1135
245	1932
456	1341
1	0
212	281
0	137
0	93
0	346
1	675
41	339
1	16
6	11
1	212
0	19
1	0
1	0
1	0
1	0
0	25
23	844
434	2850
2	33
9	0
2	0
0	2788
158	2094
0	2374
17	1759
30	1495
892	1543
1	1060
0	1515
0	1305
46	538
1	1075
60	1676
3	1868
0	1498
1	292
12	410
37	1045
0	625
483	625
14	152
1	0
1	0
23	362
0	1208
10	1335
23	972
27	1010
0	364
0	961
339	369
82	2703
15	2676
0	16
31	107
0	1
471	301
1	19
1	28
111	5532
1	396
1	5989
120	121
103	5496
37	219
0	5808
2	765
0	1895
48	140
0	348
1	245
166	393
0	2645
228	4724
0	90
0	335
0	2647
0	270
206	2478
0	267
0	28
0	289
0	273
3	22
395	319
1	319
909	112
1	1
1	0
0	1
1	0
2	0
385	0
2969	29
0	29
2802	985
4	730
1	255
25	593
67	303
59	4191
93	3142
21	4111
12	3391
0	3712
0	3676
0	3579
2	2977
0	3519
4	3288
77	2402
170	1
3	1183
2	116
346	613
0	216
0	208
1	219
1	0
1	10
2289	5
249	1041
1	1345
1172	558
536	835
1	0
0	1365
226	1453
1	1207
0	59
175	466
15	4378
54	3830
8	4378
1	0
1	4
0	3
3	4
1	3
0	50
0	36
11	50
0	0
1216	0
0	11363
0	11577
0	10481
0	10695
139	488
1	385
0	134
100	0
1	157
236	2502
1	2
641	1276
54	1276
0	1269
10	0
1	541
0	655
5	0
30	0
1	4728
110	4940
0	5551
0	6374
3000	3003
6	4765
8	4419
0	487
3	4166
375	4709
193	2920
0	2842
12	1897
18	526
0	474
16	468
0	59
1	16
