UniqueCount	AmbigCount
21	150
616	214
61	1391
4	0
51	1921
0	202
0	13
0	2060
0	767
1	17
1	162
0	109
43	6613
0	4189
219	823
0	89
15	39
175	312
0	143
62	701
24	3228
126	1139
0	17
0	419
1	2
0	6
0	228
34	45
71	0
0	164
370	0
240	0
173	84
11	1290
90	1241
4	1499
14	1751
25	951
0	588
60	312
7	0
0	210
120	1539
2	338
1	1582
93	1549
247	903
1	17
61	855
21	133
104	606
0	119
0	137
2	0
1	1279
1	977
1	1353
2	711
0	96
54	118
1454	548
0	719
0	258
135	290
0	731
129	226
8	49
1	24
0	17
525	278
0	21
518	1196
1	3241
0	1024
3	77
52	448
0	129
3	380
1	381
14	132
0	166
0	222
63	773
264	886
1	123
4	75
3	122
67	579
0	150
8	291
58	185
87	8
6	9
83	132
0	1
260	0
222	0
1	0
1	0
4	31
2	2047
41	2823
1	6
4	0
127	0
0	1298
1	1502
0	2101
4	709
34	1566
12	241
1	166
2	1529
0	1353
1	84
0	1300
130	1547
14	1750
17	761
90	76
1	67
88	687
0	69
59	69
0	2
138	0
16	0
1	183
0	570
0	575
0	549
4	616
1	317
0	538
2	3
0	560
1	549
0	19
360	92
0	32
1	64
59	11
630	1115
178	2193
0	1911
0	4344
144	416
21	2529
0	438
0	2990
1	1770
34	1505
8	422
196	1203
27	1619
0	276
0	1701
11	1221
10	307
0	1043
89	1731
0	1857
0	1436
762	1855
16	1238
0	1616
0	1615
856	50
1286	1082
14	1082
1	1
30	2
4	2
1	0
40	0
4	0
32	0
73	306
545	306
962	1536
394	966
154	570
2964	1703
234	926
1	3848
32	2368
2	3902
0	2984
9	3647
0	3696
0	3742
0	2461
0	3516
0	2281
53	1454
84	1
57	852
83	95
6	350
328	2185
1	696
1	1994
2	0
11	566
7	0
1	250
36	349
388	196
10	96
23	0
0	786
60	856
5	777
84	78
249	546
60	4218
0	1507
163	4218
29	0
121	544
0	383
0	450
3	282
546	3591
627	3181
0	2430
1	0
2	0
5	26862
0	26145
0	25746
0	25029
4	975
0	951
5	350
65	0
0	422
2	5424
15	19
1	525
145	525
0	515
2651	0
1	206
56	345
20	0
13	0
332	3825
198	3325
0	3886
0	3737
5	2761
46	4238
0	3445
1	570
2	3081
0	1364
21	1145
3	1303
1	671
421	440
672	622
12	329
14	195
348	119
13	2
84	0
1178	0
1	0
59	0
1	0
1861	0
3115	241
0	241
0	45
0	45
1	18
1	6
82	2
209	7
62	127
1	147
1	24
7	77
6	2
1	2
0	1
1	2344
3	2119
0	1815
0	2086
6	1295
25	1149
0	1114
1	265
3	392
1151	0
0	2
1	1
1	10
119	34
3	26
39	0
320	3956
0	3496
4	2529
0	1369
11	1574
0	1019
0	1146
190	151
0	1093
1	690
174	166
0	189
252	949
1	396
263	441
1	0
67	250
1	140
199	233
1	0
2	0
11	0
8	952
0	876
0	862
0	895
1	33
1	766
1	0
1	195
353	3483
3	2967
11	1582
0	2474
1628	29
0	174
1	358
1	1
