UniqueCount	AmbigCount
4656	7590
27	251
1	712
66	0
0	345
0	1080
0	16
0	2506
0	608
33	349
1	99
0	27
13	1196
0	1082
308	2308
361	1295
12	5
49	1810
0	1439
19	1813
1	785
8	532
4	62
0	48
8	187
14	488
17	644
245	65
0	0
1	196
338	0
327	0
1	4
99	882
2	1668
17	2263
1	1626
78	1416
0	644
2	938
79	18
0	708
246	1398
1	471
78	1628
1	292
1	247
0	48
0	2
9	692
24	278
0	10
0	170
1	0
1	964
3	873
1	597
209	405
0	18
6	21
14	113
0	177
0	23
13	65
0	184
185	66
827	82
1	0
0	15
1	82
0	99
51	950
0	662
2	701
147	435
12	59
0	1394
0	982
35	1021
7	278
1	621
0	903
550	1354
1	25
10	664
1	14
0	259
1	2
0	180
2	428
1	117
1	0
6	15
1	5
0	4
21	2
1	0
30	5
101	0
23	151
452	783
5982	5130
105	101
1	0
6	0
0	1886
76	1603
0	1985
0	1087
26	1246
134	447
22	385
3	1285
0	1259
454	3540
1	1164
0	1427
64	1843
8	1044
1	46
11	117
694	1017
0	44
0	44
11	1285
138	0
1	0
2	290
0	897
0	922
1	799
0	918
0	433
44	858
2616	4327
47	1633
4	1654
0	1
1	860
0	702
236	467
124	21
37	115
58	4501
1	1776
115	7393
221	953
95	5866
32	465
0	6863
2	2809
3	2800
5	960
458	2714
4	370
30	295
77	3207
40	2745
1	699
0	2217
0	2858
0	408
0	2715
1	407
5	153
1	1291
0	389
1553	91
2416	2383
260	2383
21	3
1	49
179	46
5	2
310	1
150	0
18	0
996	27
32	27
707	351
74	285
0	66
9	1860
155	893
0	12470
2	8650
59	12292
17	10421
12	10987
219	11462
0	10170
13	8840
494	10770
0	10467
862	7519
64	2
46	3616
459	411
108	1432
42	1692
2	684
1	1512
1	0
96	1051
2973	6
169	325
7	333
1	32
19	122
41	0
115	651
4	621
0	527
0	14
47	194
40	1266
0	552
36	1266
1	0
1	155
58	154
1	98
0	95
2	295
41	249
50	258
2	0
1	0
0	30327
1	29207
0	32369
0	31249
44	1180
1	1143
2	373
330	0
490	628
0	6318
9	7
11	65
0	65
0	65
9	0
8	46
0	30
230	0
0	0
2	1969
2	1949
0	2530
0	2750
26	781
182	2094
27	1965
0	240
3	1953
181	2523
131	1656
6	1682
124	1134
14	333
9	299
0	245
1	43
1	36
341	92
11	0
381	0
1	0
4	0
30	0
1192	0
36	523
32	523
0	103
1	103
55	86
0	21
1	0
18	0
14	280
80	508
12	202
0	269
0	41
28	41
1	7
0	3275
1	2890
26	2315
0	2888
0	2394
272	2047
0	2623
2	643
0	312
243	0
156	85
1	17
77	116
447	163
1	135
1110	0
0	1039
0	1066
11	1064
0	711
44	1000
12	725
73	753
1	78
0	692
0	464
42	66
0	109
74	277
5	300
4	293
5	0
1	131
124	94
272	159
120	0
183	0
1	0
0	6963
0	4198
0	6116
0	6120
1	106
331	7015
3	0
1	1288
129	1059
0	437
0	252
0	266
1	0
6	22
1	47
38	0
1	63
1	36
1290	772
7	176
1	0
1	0
4	1176
17	428
3	381
25	1350
13	78
0	9600
5	17441
2	14394
0	12104
1	6214
6	14600
1	3564
3	13028
3	12151
236	9278
222	7567
1761	12753
0	17346
46	12147
1	10851
