UniqueCount	AmbigCount
0	598
16	6
18	455
34	0
0	29
0	825
0	24
0	732
0	240
654	408
2	89
0	70
553	1376
0	850
146	1330
116	486
208	52
2	212
0	70
161	1155
1	2083
4	246
0	30
0	15
40	2
0	3
1	365
0	17
1	0
59	48
300	0
1	0
1	1
220	669
42	691
0	963
71	873
4	670
0	333
1052	511
134	3
0	718
501	3521
683	1546
58	3711
12	966
286	901
116	26
15	209
96	294
87	74
0	68
0	177
7	0
1	1016
2	630
1	397
0	263
0	219
529	380
1	44
38	227
8	449
1	9
0	38
416	154
1	2
1	0
1	12
23	10
0	418
959	2033
118	2177
0	313
0	135
0	82
0	503
0	1558
14	1564
1	860
240	1035
21	1063
0	866
57	213
121	192
1	52
7	246
7	3
0	222
202	1398
3	570
267	43
514	18
1	15
0	15
416	0
7	0
61	8
1	0
85	583
211	1393
23	1922
3	39
0	0
292	0
0	2155
147	2509
0	3087
10	1310
20	1824
17	203
4	177
7	2013
0	1785
0	281
1	1492
126	2157
69	2618
0	1305
1	8
8	16
285	1300
0	14
4	14
0	38
50	0
246	0
68	399
0	1049
0	1077
3	956
0	1168
0	244
2	1186
8	310
2	1479
203	1492
0	1
28	247
0	51
347	575
72	12
519	1205
441	8427
27	5953
193	15143
1	731
17	9105
54	499
0	10323
2158	4847
4	3286
14	714
7	2025
287	3113
134	742
3	3877
3	4668
13	489
0	2041
42	4156
123	3335
110	3528
3	3319
9	2667
1	4667
0	3109
308	93
0	1
1	1
203	97
1	91
152	30
77	61
43	1
35	0
1	0
200	14
25	14
8715	3202
121	2343
2	859
12	136
0	104
13	2400
5	2072
0	2391
0	2283
2	2294
0	2318
0	2215
239	2171
1	2231
1	2072
87	1381
134	0
1	547
132	52
2	270
0	214
19	213
2	214
1	0
0	3
1	0
24	1171
206	1515
766	500
37	431
3110	0
1	1423
3	1479
235	1561
1	84
41	370
0	73
0	59
0	73
69	0
0	97
38	95
1	67
2	63
0	3
0	1
0	3
1	0
1	0
0	118
0	126
0	125
0	133
2	2
0	3
22	24
4	0
4	2
33	32
0	1
16	116
14	116
0	113
156	0
6	61
4	69
578	0
1	0
61	1538
178	1772
0	2143
0	2258
10	995
0	1603
13	1487
0	237
4	1389
72	1618
15	1169
0	1182
54	945
6	158
1	256
293	2144
0	1621
107	47
511	77
1	0
226	0
2	0
1	0
1	0
1442	0
0	3
0	3
0	395
3	395
3	198
1	54
1	0
1	0
11	1521
546	3060
0	1354
130	1846
1	68
0	62
149	65
0	922
0	896
15	937
0	896
25	950
121	740
0	532
613	635
18	179
43	0
287	196
125	54
283	215
1	42
119	42
1	0
59	8467
0	9638
0	6398
160	4456
0	4118
0	3414
396	3813
1	393
0	4422
11	2322
625	593
437	1003
44	1384
51	1250
58	468
414	0
0	462
5	210
27	340
671	0
1	0
1	0
0	5585
0	4204
1055	5816
0	5818
749	593
126	5461
3	0
73	1064
10	2423
10	2233
64	1873
0	1692
9	0
339	941
219	1058
1	2
4	261
56	206
790	396
0	117
16	0
1	0
5	2446
0	902
372	995
46	2920
5	273
0	2250
1	4806
0	4548
18	2724
25	2241
0	4645
0	755
1	3587
1	2726
929	2327
1	1347
0	2315
0	4795
113	2768
21	2435
0	3564
0	4105
1	856
11	419
2	327
0	3049
0	471
0	646
7	727
0	360
3	465
1	2034
88	172
1	147
0	1929
0	280
15	481
2	1831
0	1775
268	1861
8	93
360	76
0	1762
0	2406
27	2800
13	1860
0	875
415	1248
3	445
5	346
37	548
1	416
0	77
0	207
71	176
0	1
1	0
0	132
322	170
0	39
1	0
0	2545
200	2720
36	2132
0	307
0	190
85	204
6	38
