UniqueCount	AmbigCount
2	1724
83	29
55	591
61	0
7	429
0	1008
0	305
0	592
0	125
1	53
0	3692
0	3497
18	914
0	321
2	1536
165	622
26	277
0	625
0	323
0	923
1681	2723
0	150
2	23
0	290
1895	41
1	44
1	327
122	90
1	0
0	223
209	0
1	1
59	11
1	756
0	1110
0	1464
186	1777
0	837
0	383
1	722
31	12
0	126
10	1258
7	474
241	2029
0	188
11	246
0	10
3	13
41	222
249	300
0	261
0	572
26	0
3	984
0	850
10	1532
1	593
0	213
2	249
8	125
1	745
40	462
116	282
0	1219
1	64
42	8
1618	184
0	32
10	14
0	243
581	1105
1	1758
35	219
0	95
0	264
0	587
47	1100
0	1100
163	751
0	819
0	850
15	498
1	14
9	10
466	940
0	28
1	16
0	593
7	1079
5	250
62	7
48	4
159	16
0	1
6	0
1	0
58	4
3	0
47	338
50	1376
4	1718
0	16
12	0
76	1
0	1698
1	2188
0	2728
5	1166
54	1749
70	668
21	310
8	1879
0	1603
130	637
1	1355
3	1855
24	2218
2	1126
25	206
0	85
5	1142
0	654
142	654
72	329
67	1
69	0
365	696
0	970
10	973
8	927
61	1093
0	354
0	1313
1	510
0	944
0	921
0	12
529	387
0	70
48	733
155	10
37	257
0	4966
0	8489
228	13790
312	255
10	5119
92	312
0	5535
113	1467
8	1769
1	245
6	625
0	2625
1	301
0	2286
4	3035
54	220
0	654
3	2348
1	2708
210	2025
8	2697
33	674
33	7772
0	2972
1	24
176	166
0	166
1	38
3	169
1	0
192	130
4691	50
23	0
1	0
224	3
1	3
1920	1897
800	1719
0	178
13	100
1	40
2	1068
76	1041
0	1088
0	925
17	1051
1	984
0	1088
0	882
0	1007
0	932
2	550
1172	2
2	225
195	29
18	118
86	723
97	408
8	732
1	0
1	126
124	0
36	136
0	169
8	8
65	136
51	0
1582	7157
0	6851
7	5875
252	330
0	1168
257	2064
3	1924
0	2064
2	0
0	528
11	372
315	515
16	354
167	722
23	528
27	566
161	0
1	0
0	3240
0	3477
0	3504
0	3741
7	111
7	131
129	129
64	0
0	58
48	730
0	1
43	819
51	819
0	806
1031	0
103	476
4	371
37	0
1	0
307	7377
85	4129
0	5254
0	4398
38	4760
93	7440
0	4853
6	1445
2111	7379
0	1551
11	1329
2	1341
0	399
1	88
6	317
2	54
1	41
6	34
17	0
360	0
8	0
108	0
24	0
16	0
1	0
432	42
0	42
0	848
5	848
281	542
9	136
36	0
129	7
3	40
0	118
56	79
1	65
5	584
535	582
19	71
0	1250
0	1323
1	1218
0	1321
285	1010
0	865
0	657
238	353
0	179
181	0
69	30
18	10
7	33
74	25
28	23
528	0
77	3977
0	4643
71	3917
0	2467
16	2981
61	2625
281	2733
1	284
0	3096
1	1725
1	115
1	421
9	1118
344	1234
0	641
80	0
16	458
159	222
1	390
6	0
5	0
148	0
87	2721
0	1802
0	2179
1	2248
0	20
0	2314
3	0
19	447
288	1575
0	1390
0	714
0	1021
191	3
88	268
97	325
86	0
123	512
140	436
2	165
0	84
516	0
42	0
55	720
85	146
382	420
0	315
1693	763
1	4688
19	8500
0	7883
123	6523
0	3314
0	7772
0	1255
46	7560
0	6496
102	5423
129	3905
37	5525
0	8435
3	6435
0	5876
54	6301
0	7249
8	2150
80	1532
57	1011
4	4978
0	1513
236	2894
6	2382
479	2141
13	1268
173	1936
1	24
45	300
1	1484
0	584
0	730
14	1252
3	1092
30	1065
2	4
1	1
0	687
0	1678
0	1953
593	2213
159	1520
6	488
0	644
10	501
2	92
36	300
18	151
57	355
16	331
0	1
1	0
47	470
652	595
132	131
636	0
0	560
86	597
0	419
0	82
0	58
1	40
1	40
1	23
0	29
0	1442
152	2636
0	3091
12	2059
31	2991
0	747
3	579
0	723
2	48
29	0
139	549
1	394
3	393
7	405
785	13
0	152
283	0
0	7785
506	10036
141	6443
881	5035
54	8224
10	5961
1	5141
14	7316
0	5754
0	2664
2	4498
6	697
0	497
51	490
1	287
0	1840
57	22
549	1024
112	0
671	144
1	1812
0	1357
0	1364
0	1813
34	258
6	176
5	1493
246	1829
0	611
20	243
64	225
31	235
2114	0
2	81
4	0
0	65
682	0
0	225
62	259
0	287
0	150
1	87
174	54
7	0
2	66
0	1
90	72
5	62
264	292
886	5539
136	5831
1	11
11	181
142	59
89	121
45	832
127	826
22	61
0	901
1277	794
223	2
0	2
0	89
0	91
0	90
0	90
12	8
2	6
56	11
96	747
40	747
77	0
5	34
85	31
1	3
799	3
1167	1494
67	1494
1	0
3960	0
93	0
30	3
50	14812
1	15650
0	13277
0	16060
1	16461
0	13951
0	14965
28	2768
0	453
173	14230
79	755
4	10691
343	2935
1	53
12	1893
0	15742
4	9380
4	1278
2	14410
611	13353
7	33
3	252
114	12418
1177	3071
24	503
116	355
2	1072
0	3490
0	3347
1	3114
30	952
0	784
2	1019
159	90
124	493
65	910
1	667
1	314
0	386
33	447
1	90
741	158
0	4547
1	4100
0	3789
0	4443
0	4294
5	4475
783	4587
0	4587
0	421
2	1
0	1307
0	2957
1	3132
0	370
1064	1520
39	1
2	1
0	785
1	3306
1	3129
0	738
11	2693
0	3057
0	2635
0	2981
0	3323
0	3337
0	3027
111	183
21	362
0	125
0	176
3	254
0	39
6	213
91	469
8	351
488	563
141	18
2	2
1	0
1	2737
9	0
1	2987
1	0
5	12
0	1920
1	1995
5101	8059
0	1239
0	2891
0	1268
0	2010
6	1298
1	771
1	202
0	1
0	171
1	86
1	35
106	426
1	23
1	16
0	109
1	1050
995	2064
433	1872
4	1022
2	0
141	4948
102	4557
16	5112
1424	612
91	1212
50	394
1	661
93	316
0	169
98	253
69	0
310	554
2	554
1	353
0	11
3	1000
0	187
36	1
1	67
581	832
4	1
0	8357
528	15003
0	2587
1	2459
1	217
246	7424
116	7020
0	766
3	1389
1	80
94	27
1	27
19	1084
0	1792
0	1285
0	1523
0	1581
11	1661
190	985
1	1511
0	983
19	1288
1	0
78	1416
0	603
41	200
4	544
0	530
0	387
0	547
3	321
65	1
1	1
0	1052
1	70
1	0
1	7
177	7
1	0
0	1036
154	49
0	828
2	181
3	306
13	209
143	294
0	216
1	429
4	333
2	240
40	133
4	84
82	351
14	7
0	809
200	347
166	701
21	497
1	21
198	2
2	0
59	0
0	1087
127	1069
1	2293
95	2387
0	842
1	1039
0	960
0	1440
0	4161
4557	4253
