UniqueCount	AmbigCount
43	640
172	64
1	656
20	0
0	30
0	174
0	170
0	694
0	250
272	273
12	281
0	167
7	3246
0	1361
0	506
0	26
39	20
12	66
0	48
0	369
3	452
0	35
0	9
0	921
1805	72
1	143
260	866
280	101
1	0
1	177
382	0
1	0
1	12
39	844
0	1104
1	1214
16	1476
0	642
0	489
178	245
1	0
0	324
1	1286
45	376
346	2388
0	708
366	704
783	150
35	99
1	61
1	15
0	5
0	539
390	0
1	1719
1	887
51	1511
474	1722
0	847
4	292
0	174
25	1204
28	576
10	662
0	1121
38	14
1085	102
567	72
13	208
2	106
0	125
1507	3267
42	780
4	68
2	404
56	352
0	51
19	467
6	468
14	167
40	217
6	351
0	331
1	75
24	16
23	32
0	23
1	4
0	553
10	262
35	143
1	15
60	3
1389	95
0	1
1	0
5	0
6	0
1	0
0	203
0	295
7	2133
257	598
1	0
69	0
0	4264
41	4459
0	6014
1	2826
171	4555
33	699
6	542
0	4410
0	3915
15	308
0	3837
2	4269
150	5177
218	3100
97	130
60	228
40	2279
0	160
192	160
9	37
47	0
1	0
114	761
0	2208
24	2537
18	1905
6	2104
0	1216
0	1934
47	81
5	2407
0	2365
0	102
378	88
0	7
1	122
1	158
37	189
1030	18389
8	3332
10	23129
379	1755
0	21342
0	243
0	22087
1	5553
895	12980
4	1883
106	3255
5	2092
87	1315
692	14577
7	11348
5	1342
0	3616
1	11604
0	2103
24	9554
0	2095
25	380
8	3430
0	2419
46	323
347	298
0	298
23	193
1429	102
126	65
1	22
100	9
3	6
17	0
123	16
48	16
31	17
5	15
0	2
332	681
0	237
3	4431
0	3377
59	4500
2	3634
127	4095
2	4070
0	3978
4	3154
0	3785
0	3548
38	2355
36	0
36	1183
12	146
10	467
1	1932
1	1000
1626	2205
11	0
1	353
69	0
1	692
98	882
995	590
1	181
1	0
0	2984
65	3138
547	3258
9	188
3	603
3	61
1	24
0	61
12	0
12	430
143	413
5	317
12	292
1	118
0	67
29	117
63	0
1	0
1	3920
0	3750
0	4039
0	3869
0	124
0	169
1	57
12	0
73	70
176	935
3	6
2	96
37	96
0	88
1	0
2	32
0	50
1054	0
62	0
976	17167
0	11749
0	13725
0	13432
4602	12176
3369	18779
0	13207
0	2598
53	13470
389	5562
0	3367
0	3367
2	1570
3	1012
0	328
45	687
0	547
380	702
107	114
1	0
1	0
9	0
76	0
1	0
1255	0
1	1
0	1
0	23
1	23
5	11
0	1
2	0
78	8
0	74
25	139
2	59
17	91
16	24
7	24
21	9
1	2642
2	2483
1	2343
0	2474
300	1258
6	1132
0	989
20	191
194	1379
47	0
3	7
1	4
0	6
0	2
1	2
2048	0
1	2734
0	2773
1	2269
0	1594
212	2406
7	1333
70	1503
1	176
0	1638
0	843
6	86
55	280
479	963
2	961
0	723
1	0
1	189
302	183
10	325
5	0
116	0
34	0
9	698
0	641
0	633
1	659
1	28
0	572
2	0
1	130
126	8713
254	9739
147	6649
0	5284
85	8
85	711
7	1096
6	3
33	1189
0	620
0	152
10	364
9	0
15	0
178	680
12	158
334	243
0	511
1	343
1	2689
0	5839
4	5460
0	3518
1	1726
0	5466
2	1089
150	5166
5	3527
0	2808
41	2169
24	3174
0	5814
0	3522
0	3136
35	3475
0	4991
108	1797
86	938
3	586
0	3771
0	845
1	1076
0	720
0	339
1	444
0	811
19	55
7	244
44	2179
2	1071
256	1484
33	2069
94	1719
3	1512
1	6
21	2
0	773
0	593
2	955
22	1233
11	456
23	453
245	675
37	520
1	62
224	542
1	22
0	67
38	57
0	29
1	0
623	1623
0	1624
0	17
1	0
1	878
95	1022
0	549
53	387
0	261
106	182
1	76
1	31
0	49
0	273
3	330
0	367
18	193
4	356
7	147
1	127
0	64
13	6
82	0
117	1583
27	1274
63	1274
78	1433
1	108
79	243
9	0
0	922
0	1375
0	672
183	528
14	1617
0	883
0	667
0	1401
0	855
0	765
0	1086
0	246
4	265
94	230
4	66
0	700
48	3
939	689
329	0
1	92
0	3286
148	2975
0	2959
0	3294
7	199
21	162
1	2950
189	3080
0	1206
7	607
242	613
372	618
1	0
0	99
1	0
0	93
1	0
0	106
23	137
0	131
0	72
6	58
1	3
1	0
72	80
12	7
48	65
1	83
8	39
1	96
137	136
393	20
5	327
9	5
260	305
1289	12397
3246	12501
1	193
473	9469
1372	6149
3	1
0	1
80	5237
195	5365
0	5064
0	5064
42	102
464	860
15	232
1	26
1	26
272	0
0	21
0	2
28	19
17	1
1	5
1	5
47	0
199	0
6	0
5042	8
1	30662
0	32128
0	27994
0	32717
206	31171
146	31249
0	30007
61	892
148	1610
38	28187
29	822
39	21929
107	1042
209	128
0	2142
0	32277
45	17844
8	1133
25	29297
11	26140
3	340
6	219
1214	27766
3	2420
115	246
0	55
13	3147
0	7902
0	7774
2	7201
0	1990
63	1917
0	1823
24	135
0	878
368	1662
13	1293
28	710
6	816
2	793
2	107
1	93
17	2986
0	2679
0	2240
0	3362
0	3153
0	2428
0	2422
220	2446
0	1606
2	5
0	2112
0	3042
4	3012
0	275
59	1926
1	13
15	2
0	1534
0	3909
0	3911
6	1085
374	3718
6	3804
0	3141
0	3406
0	3976
0	3794
0	3534
338	506
3	570
9	192
0	16
0	557
39	97
6	221
61	376
0	329
0	154
43	7
75	7
1	0
716	3264
14	0
0	1331
7	0
21	111
0	3868
0	3988
2240	8861
0	1440
0	6520
0	2670
1	1018
0	1011
1	946
130	988
1	0
41	507
5	210
1	114
26	389
23	72
3	76
0	260
0	64
4	26
4	20
1	9
55	0
23	8834
623	9007
0	9558
1	804
75	2224
406	1293
1	1115
23	119
15	171
61	370
913	0
4	14
1	14
31	15
5	5
0	503
11	639
157	38
592	538
1	30
81	35
49	2485
35	3092
0	850
0	807
73	100
330	975
1	912
0	205
387	244
52	22
372	115
1	115
4	2175
1	5208
4	1871
0	3848
5	5396
201	2832
6	194
17	3444
0	3507
1	2270
11	0
0	5105
28	890
0	115
953	5651
0	3584
0	3363
0	381
537	4152
9	0
20	0
874	6511
4	762
14	178
185	61
176	61
1	4
14	6093
21	263
48	5476
3	1229
32	2116
1	1452
1108	2089
3	1516
5	1437
0	2227
0	1745
31	854
0	370
33	1117
1	20
49	4342
469	960
0	3024
97	2862
133	126
3	0
3370	0
6	0
0	1588
336	1814
3	2312
0	2745
0	1239
306	1192
0	1471
0	2393
2490	5202
2	5232
0	2105
1	478
0	1122
70	186
47	0
4	0
7251	28
12	0
20	4
73	24
0	5001
2689	5128
3	224
53	118
0	90
0	6
1	15
7	11
191	88
9	110
46	123
38	121
1	0
1	0
378	1
0	1
4	0
27	2153
0	173
0	2377
6	291
32	0
300	2298
26	276
1	763
794	1153
0	537
0	193
0	252
1	245
27	110
1	53
320	41
137	51
61	34
1662	13
0	16513
28	16964
0	17412
13	16609
919	17198
452	8014
0	8066
180	0
734	0
0	3117
6	2727
0	2068
0	2979
67	676
1737	507
1	6
2	0
31	353
0	561
1	36
1	0
2	5
521	0
9	32
0	32
596	3013
91	286
2	850
32	1059
29	2729
1	199
0	3547
6	4918
1	4901
69	4911
0	3700
4	12922
45	8428
0	2654
0	2903
1	3798
852	7659
0	9484
0	467
51	2840
241	0
140	932
474	23
9	0
0	1482
0	1671
277	16599
15	14850
0	15498
285	16503
69	4044
0	15333
0	2663
0	1030
0	718
0	517
40	14113
159	255
51	13503
3	1649
89	6297
491	4322
2	4161
0	115
234	115
4	199
1	127
1	0
1	1
659	347
0	346
6	0
126	0
10	0
23	0
37	0
3	19
3	19
1	0
86	3354
116	2506
10	170
0	2331
800	5179
6	518
178	3714
1	7
101	174
2	214
0	4625
0	13
6	4614
1	5082
0	4896
0	4345
308	0
0	5250
90	1292
15	0
18	0
41	0
169	0
9	0
1	0
6023	0
14	2012
7	2012
10	2007
59	159
1	87
0	271
1386	1868
145	0
8	993
131	930
1136	348
0	552
22	120
33	60
3	4
1	0
1	0
52	841
100	841
3	572
0	574
2870	406
68	342
0	537
37	425
26	239
38	369
0	272
198	53
0	8761
0	7353
0	4004
0	7652
0	7640
0	2930
0	2918
0	4592
0	5193
0	9349
28	2894
2	17
0	4026
90	2689
1	0
1	0
0	650
0	589
0	2732
0	2991
0	3132
0	3743
1	2078
13	72
0	3006
19	45
0	2827
0	2896
0	3364
4	3196
0	1492
0	1712
0	2924
0	2704
10	2305
25	2670
0	1631
0	51
2	866
1	176
20	2829
17	2649
33	349
0	2590
4	77
0	4
146	116
0	410
105	417
0	281
1	79
183	281
76	0
483	33
1	33
1	0
1	0
15	0
1530	2892
154	271
0	128
1	113
10	72
342	498
99	2129
20	77
0	499
8	56
9	735
0	352
37	2893
0	3022
277	2947
0	2539
0	2637
0	2672
10	2622
3	2528
2	51
9	84
73	339
0	7
2	7
0	7
1	12
9	32
1	490
516	521
15	141
108	11
3	1
95	173
65	141
0	131
4	110
1	106
1	47
390	147
1	147
484	1
54	0
3	590
0	586
1	726
0	726
0	172
0	157
0	174
0	573
0	144
34	136
0	633
14	380
0	523
2003	0
1	0
19	1490
0	175
0	1492
267	154
141	1366
9	1391
7	5
0	145
85	178
1	178
1	4
67	1400
70	1400
25	0
1	0
53	0
267	0
118	120
20	129
2	106
1	0
135	0
4	0
1	0
6	0
12	0
1	0
175	2236
490	2271
1	1430
4	1812
31	1866
0	1260
7	1
198	190
1	3
0	1411
1	105
72	1434
186	1559
1	12261
13	11730
0	12009
13	134
367	488
0	20
89	97
9	112
1	1290
59	347
116	1212
12	11049
138	1370
60	89
0	3225
0	11386
0	730
93	6148
0	12030
2	839
16	11576
1	1626
0	1076
0	3942
0	11655
141	319
260	929
3065	10987
450	630
149	7
6	11616
49	11993
35	3766
0	4414
84	1030
31	0
0	10295
1	92
0	3876
3	7712
104	3
111	0
7	724
84	9081
6	8501
0	9173
11	3593
0	312
278	3595
17	2219
7	2220
106	179
301	15
1	53
145	74
0	1093
0	43
35	60
510	1048
165	1050
1	0
17	85
16	216
0	106
382	46
0	72
1	0
646	0
7	92
3	1
591	1187
36	8
109	1181
0	426
1	15
7	12
0	15
1250	0
220	0
0	4768
0	4396
14	4387
415	4396
600	4930
2	4924
0	4803
1	4818
0	2423
855	11
0	15
1	2
1	2
52	2
410	80
0	68
1	19
2	2654
7	2171
1726	997
6	1001
0	143
1	47
142	393
0	389
0	493
37	246
1	1
0	611
6	28
14	206
0	208
3	284
0	73
103	0
103	0
0	2156
0	2541
14	2733
2	2378
0	2389
38	2135
0	2344
1	1950
3	1969
72	1476
6	2222
7	1885
176	1513
0	1866
224	2301
1	1
55	345
0	296
0	244
0	237
1	69
0	5626
98	6016
0	6016
0	6017
0	6064
0	6259
1	2952
0	4278
15	4935
0	4986
0	4986
28	3790
0	0
6185	1133
0	970
634	562
1	6
18	165
1	0
1	0
0	725
3	842
0	278
2	200
14	2243
0	2043
135	2027
1	71
2	156
7	57
0	100
0	39
0	742
5	1198
0	608
76	663
5	347
65	373
1	1
0	1
111	736
3201	0
145	702
0	869
0	466
2	390
4	199
6	2
0	1160
366	2115
0	2795
143	1909
27	139
13	947
0	676
3	65
34	625
20	235
1	47
1	0
2	52
1	428
1	0
225	428
0	52
24	0
1461	0
0	62
5	702
1	295
5	64
1	0
59	68
0	3
1	9
12	394
43	326
59	398
2	11
868	131
26	737
20	579
0	106
2	0
1	0
1	0
3	0
11	0
1	0
1	0
2718	0
1877	0
145	0
2	49
127	49
1	0
24	0
5	14
0	149
0	150
0	149
0	151
22	7
1	5
1	1
94	68
117	1
26	59
0	14
7	13
9	138
0	138
71	8
1512	111
67	0
21	259
1	25
0	406
18	231
0	407
14	62
0	384
0	269
1	58
216	256
23	0
16	0
2618	252
126	252
2	7
23	27
1	18
0	19
5	14
3688	0
348	0
1356	0
32	447
135	450
19	118
1	0
65	0
6	0
0	3338
0	3338
149	3309
0	934
102	0
0	4678
136	4816
1	3339
0	6
0	2179
0	2062
27	60
0	2103
42	33
38	156
5	0
1	0
1	0
3	361
1454	1702
2	1546
290	164
53	124
82	4
19	11
1	43
10	358
188	358
103	0
1	0
1297	0
758	0
27	0
1	0
1	0
1	0
0	1530
3	1224
51	1216
49	1393
71	1475
50	481
0	653
33	554
294	439
65	272
1	38
1	30
157	98
25	202
444	506
60	1
1	0
54	0
7	0
176	0
39	0
356	0
0	140
0	447
209	823
43	22
1	574
0	422
58	0
1	0
2264	1957
334	76
3	1881
187	1876
0	1876
1	1868
3	1875
0	1518
3	1106
1	250
18	0
149	15
1	0
18	15
407	153
317	770
0	25
78	748
0	126
68	144
1	238
0	239
112	233
582	103
0	122
4611	13833
3	13129
370	9690
3	101
14	99
0	101
0	99
1	0
1	1
0	1
1	0
16	0
1	0
241	17
2	0
76	1940
57	425
0	1562
30	0
463	686
3	1071
0	1119
2	941
10	0
1	679
0	727
56	48
1	0
429	0
1	0
775	0
0	4493
9	4254
1	2160
246	4473
0	4494
6	71
1	0
1	3
0	3
183	274
0	226
0	187
30	174
61	50
10	0
0	384
22	2401
0	2390
31	1479
276	103
2	0
18	13
0	16
4	115
238	1
39	56
33	0
88	0
176	0
59	43
1	173
56	173
0	404
22	404
15	19
1	0
0	67
46	237
199	113
1	2
16	46
1	0
38	0
132	0
1	0
609	2988
0	1711
66	2320
3	2967
0	2228
13	2157
4	2147
1	0
66	7
8	108
3	106
0	267
0	11
1	0
10	39
0	866
1	2
1	0
3	2
1	0
1	81
0	79
24	81
0	88
123	0
160	551
0	33
14	130
0	64
0	71
2	4
46	320
519	50
1	0
0	1502
607	932
0	159
1	1413
855	1342
0	175
2	4
48	83
7	19
10	11
4	430
1	595
2	231
663	596
0	0
1	0
1	0
1	0
97	0
162	0
281	0
24	5007
58	43
234	196
0	4767
1	0
106	4952
6682	3549
117	375
3	0
1	530
43	0
1	138
7	209
4	261
3	2
4	202
230	0
6	2192
22	5333
25	5043
37	4183
0	3941
6	2098
1	1112
1	1842
84	2223
186	2134
1	4176
0	4189
34	221
21	3153
285	3995
0	3852
16	2073
13	2429
13	170
2	1965
2	1340
1	1202
226	806
0	78
1	114
281	340
15	456
1	166
2	31
1	166
14	33
0	65
67	4993
70	462
1	585
1	394
0	579
2249	454
7	25
202	290
8	435
915	1805
0	1805
92	156
58	232
186	36
1	2
3	99
385	76
309	3926
0	3926
19	723
453	1
90	1936
162	1060
3	83
5	15
724	0
44	88
20	258
78	1615
2100	129
45	129
144	811
0	816
0	209
96	293
90	290
18	12
106	4
441	1638
3	1638
10	0
16	10
3	10
3	0
0	0
8554	810
1	759
16	63
40	10
566	0
1139	0
19	0
1093	722
103	1
26	602
6	119
22	0
71	6
74	106
0	119
2	39
49	67
0	8
1	0
8	1253
0	491
0	1394
0	1345
0	695
74	1215
0	1256
155	1442
83	509
449	1026
499	736
20	637
0	1659
1037	1660
0	933
0	871
0	1001
0	600
97	725
467	776
3	35
31	0
0	2638
283	3416
0	2940
7	103
5	4936
1	2625
1	3226
233	4324
0	1731
0	3220
0	1724
0	2428
0	1549
2	663
0	1313
217	1715
0	1247
99	1102
0	763
0	19
0	155
1068	1563
0	4367
0	4227
0	4293
23	4347
0	2865
0	3194
0	4049
9	3686
0	3003
0	3081
42	1875
0	974
149	1297
7	1372
0	1330
1	558
21	91
0	168
1	0
13	3551
0	4865
84	660
76	5007
40	4462
743	3389
12	3205
276	3945
358	117
724	600
0	1
0	1
0	20
2	13
3	8
0	1
257	0
1817	0
0	480
0	404
2	243
10	8
17	233
860	480
0	1
20	0
1	440
9	424
48	417
86	978
1	487
41	1523
65	728
177	824
353	141
261	353
1	39
4	59
45	0
0	209
181	20
6	233
0	12
0	7
0	5
25	0
18	148
2	636
81	563
0	595
2	45
16	214
288	450
1	0
1	0
1	0
1	33
0	35
0	29
0	24
0	19
28	0
41	0
576	0
1	0
30	9751
0	731
64	9149
6	23
2	0
1	0
124	0
182	70258
0	71096
1234	7
228	255
0	49815
0	24592
1017	24631
70	9181
2	1477
77	876
1	19378
215	23850
90	7128
235	20
1	311
55	328
0	14679
78	73
0	609
386	2
0	64
355	0
202	38
1	0
1	38
1	0
1	0
3	0
18	0
268	0
1	0
29	165
