UniqueCount	AmbigCount
3	3878
8	69
1	313
289	0
6	602
0	830
0	656
0	850
0	500
6	540
44	1265
0	1230
796	2484
0	1114
86	2034
13	254
471	104
0	326
0	80
4	1317
2	2435
1	102
1	12
0	60
1077	70
5	145
1	395
185	46
20	0
2	60
69	0
453	1
389	39
0	326
202	2765
47	3392
221	2929
40	1863
0	989
514	1289
564	53
0	642
54	492
6	201
42	729
0	108
0	96
0	114
1	392
60	588
23	263
0	254
0	694
35	0
8	3043
0	1311
13	969
56	1076
0	32
4	32
267	182
46	293
0	43
17	42
0	123
273	110
1	0
63	39
44	609
0	19
0	207
15	78
0	2225
2	138
0	1158
0	193
0	524
320	3178
477	3367
7	1091
25	2051
0	2636
288	2575
150	461
7	4
3	113
1	171
5	7
0	761
35	1528
20	533
436	42
13	8
1830	194
0	65
135	0
29	0
6	0
26	0
31	283
1897	2853
4	1684
75	146
155	0
3	1
0	3096
0	2490
0	3240
0	2039
108	2828
0	250
12	231
11	2376
0	2338
332	1097
1	2883
54	2613
0	3138
0	2152
2	16
12	43
1	1973
0	3
0	3
0	352
2	0
1	0
0	979
0	3233
0	2305
155	3052
28	2120
1	3289
242	1849
20	1017
5	2750
427	2685
0	4
89	92
0	2
55	224
1	9
15	379
1639	5645
87	3633
0	9649
2	763
0	6392
1	311
0	6864
1	2552
0	2593
285	873
104	1495
14	2876
45	616
36	3110
2	2869
117	647
0	1550
123	3120
327	3366
9	2285
5	3343
59	991
0	2994
0	2903
1	84
0	179
132	179
19	5
118	19
1	5
1	2
1073	12
1433	1
1	0
33	195
327	195
1181	580
82	439
8	141
2	342
0	165
0	3951
65	3077
0	3923
145	3542
52	3566
16	3707
0	3343
3	3025
50	3366
6	3413
230	2318
4	0
0	1077
4	126
2	407
264	2748
0	1128
1072	2771
1	0
7	634
12	1
1	405
29	542
153	84
191	353
23	0
41	377
0	365
21	345
1	17
17	83
8	1193
0	460
132	1193
206	0
0	15
0	9
1	11
1	5
16	698
197	676
0	456
1	0
70	0
0	2409
0	2341
0	2572
0	2504
19	95
0	67
0	27
1	0
11	32
382	888
249	201
0	1837
273	1837
0	1805
16	0
0	769
1	904
25	0
226	0
1	3693
7	3639
0	4271
0	4263
510	2730
108	3766
11	3610
177	880
1	2868
1	2147
8	1361
3	1392
560	1241
14	335
1	394
0	277
0	17
4	34
5	62
6	0
1	0
57	0
2	0
8	0
82	0
5663	861
35	861
0	116
0	116
1	33
0	8
15	0
640	46
29	93
0	258
94	168
2	145
71	2092
1917	2099
4	192
0	835
0	768
1	611
0	766
0	294
0	192
0	735
1	205
1	105
125	0
2	83
684	79
34	79
126	90
142	84
37	0
0	954
0	1430
0	1217
41	561
0	1532
0	395
1	836
1	26
0	1300
4	816
324	213
213	288
18	754
561	1338
0	887
1	0
0	310
22	387
3138	730
3277	0
1	0
52	0
5	2419
0	1916
0	2524
6	2589
33	134
0	2208
1	0
0	457
70	11960
269	12998
21	8245
0	8195
1	8
1	949
493	1929
1	0
1	1986
2	1080
308	945
117	1675
1	0
7	0
258	1070
105	310
138	218
0	714
186	464
0	2384
0	5213
0	4870
0	2956
89	2136
0	4826
0	652
0	3495
2	2963
383	2415
8	1959
63	2645
0	5202
0	2961
0	2680
7	3852
0	4645
16	1215
105	937
0	596
18	3458
0	869
0	1053
4	837
107	695
4	442
0	1623
139	259
0	168
60	2036
30	476
1	662
0	1698
0	1540
9	1561
97	207
1	98
0	840
3	1785
0	1375
0	856
4	670
