UniqueCount	AmbigCount
10	71
51	80
6	248
50	0
0	9
0	394
0	173
0	2647
0	871
7	253
43	1741
0	1578
0	2095
0	857
4	446
0	26
1	215
0	30
0	14
0	349
2	1084
24	695
8	86
0	353
2	94
0	261
1	363
2	58
1	0
229	182
333	0
3	0
111	18
6	314
0	1401
12	1579
0	1596
11	1208
0	960
11	339
1	0
0	1032
1	683
21	241
22	1151
2	287
89	240
1	51
75	665
30	52
886	296
0	98
0	51
37	0
0	696
0	481
191	1624
3	906
1	668
1	289
2	268
413	1248
0	506
33	308
0	1210
1	67
1	5
2747	322
4	250
25	53
0	203
46	433
22	965
0	771
3	640
17	71
0	50
370	1536
12	1537
3	616
0	995
0	1210
1	1123
187	703
1	6
1	430
0	6
1	36
0	54
0	881
3	288
1553	151
331	27
2	1
0	1
28	1
165	0
2	0
338	1
10	245
1	632
28	1960
1	114
94	0
70	0
0	981
45	779
0	925
0	670
0	410
1	168
20	151
0	588
12	580
0	144
0	380
23	813
0	876
0	698
0	15
0	55
0	629
0	28
1	28
51	84
1	0
1	0
1	254
0	852
0	698
126	818
1	658
0	360
2	557
1	110
0	914
142	903
0	2
2	647
0	571
770	226
477	47
21	40
5	14638
345	2703
35	18682
17	777
2	15827
30	143
0	17918
0	3313
29	4651
24	786
81	2431
0	1473
20	655
2	5815
0	8095
1	601
0	2844
11	6167
0	1751
347	5422
720	1751
0	42
0	2052
0	1474
237	150
1	2798
2037	2798
15	25
319	65
193	51
12	9
82	5
99	1
16	0
1	0
1	0
1699	593
11	457
1	136
14	304
2	219
1	4662
16	4143
0	4751
197	4563
15	4473
0	4636
0	4434
206	4166
1	4333
0	4077
55	2304
5	0
0	1034
1	90
2	483
497	10075
0	3549
4661	10282
1	0
215	3698
29	2
267	790
0	927
689	350
239	497
2426	1
1	208
0	335
0	332
211	164
90	170
0	913
19	825
20	913
2482	0
187	2775
1	2520
18	2666
557	2400
35	290
53	265
0	206
2	0
1	0
0	7856
2	8304
0	7665
0	8113
35	296
12	322
0	97
1	0
0	127
1	1714
9	3
355	1463
140	1463
0	1447
44	0
9	592
72	839
1	0
396	0
28	4743
72	3949
0	4923
0	4432
539	3446
712	5121
0	4438
25	805
11	3853
1	1576
71	1397
6	1634
0	781
1	326
725	699
0	195
5	84
56	178
303	9
939	0
1	0
63	0
1	0
35	0
2	0
15	1167
129	1167
0	846
5	846
7	605
417	411
1	0
31	4
0	155
73	327
5	154
1	174
1	41
44	41
0	7
0	3195
22	3362
0	3244
0	3349
331	1121
9	1007
0	1078
105	284
282	2118
185	0
161	100
1	38
143	136
438	167
21	139
1	0
9	1956
0	2032
7	1171
0	610
0	638
0	461
0	595
13	52
0	1075
0	387
49	50
2	84
550	1139
0	597
33	191
238	0
1	99
1	98
31	150
3	0
1	0
585	0
1	891
0	699
330	965
0	968
0	47
0	832
64	0
0	140
209	6267
139	6635
6	3949
0	4016
152	11
44	385
0	652
362	1
328	1394
184	947
1	135
0	250
25	0
2	0
0	845
14	293
160	317
21	961
69	116
0	4724
15	8875
0	8521
0	6466
351	3768
0	8841
3	1216
23	7503
4	6464
1194	5490
0	2688
54	5636
0	8826
1	6452
3	5872
76	6989
0	7850
44	2659
0	1080
1	726
285	6470
0	1120
1	2594
34	2062
2	1040
291	1293
0	1969
2	3
2	273
0	2352
0	814
0	1108
0	1913
7	1737
0	1660
10	51
107	43
0	1497
0	1327
0	2037
0	1638
2	749
10	846
435	1275
148	1028
380	2051
7	349
1	732
0	106
3	133
0	1
33	0
200	675
210	712
0	44
506	0
0	1244
83	1366
54	984
0	235
0	164
237	204
1	68
13	65
0	19
0	6944
1484	12689
0	13989
19	9145
0	13685
10	2598
0	1883
446	3863
82	134
4	0
66	4854
19	4280
0	4287
576	5291
7	575
7	105
29	0
0	8118
10	9960
5	4709
1	3789
111	10902
25	5474
32	4462
0	8111
0	5275
0	3260
168	5489
4	1100
0	481
0	859
54	878
0	4919
11	36
2523	2426
20	0
36	261
7	4269
0	3805
169	3858
0	4280
12	101
0	59
16	3852
0	3690
0	1553
0	9
1	3
37	6
1	0
6	8
3	2
0	2
1	1
14	545
55	573
4	779
8	485
0	160
1	21
1	0
0	7
55	15
5	7
7	22
99	103
24	196
0	299
4	4
4152	259
4	4
78	246
66	628
4	589
9	47
0	379
29	245
1	1
0	1
102	1585
2	1542
0	1444
0	1444
49	78
261	70
3	76
485	316
2	316
216	0
26	62
17	54
1	8
172	0
82	104
1	104
1	0
2	0
542	0
581	5
501	18332
0	18119
0	16272
0	19183
35	17920
1	14941
0	17828
1	72
1	595
171	17020
5	1019
14	12926
12	111
0	10
220	3859
0	18949
483	13011
198	2410
1	16093
9	14388
0	66
711	552
4	12538
821	2427
225	395
1	22
7	1531
0	3245
0	3339
147	2856
5	821
9	739
0	1117
43	89
48	585
276	1101
0	863
51	537
8	416
0	423
80	116
1233	284
34	5994
8	5174
0	4334
0	5837
0	5400
0	5383
393	5444
0	5444
0	943
1826	367
1	20
0	4793
0	4789
788	4396
1	9
99	42
1	11
0	773
42	11482
0	11384
92	2296
8	9598
195	11003
0	8273
0	9470
1	11217
0	11108
0	10083
2	741
11	1353
1	675
0	38
22	1607
5	157
4	218
3	294
2	779
0	738
117	22
19	10
390	0
1622	9314
1	0
5	207
1	0
91	348
0	49
0	53
53	2078
291	2756
0	527
0	18
48	12320
0	12160
3055	12082
11	5871
0	1
0	2465
0	929
0	421
1	2088
426	500
13	208
1	1334
23	932
2	635
9	642
0	443
1	0
0	26
0	27
0	35
28	5
1	12
0	7
0	9
0	1
20	104
28	114
4	0
0	10
1	10
1	141
162	137
0	240
24	304
498	230
0	105
0	41
806	235
35	8148
340	16622
301	3967
83	3920
4	156
12	10759
614	10559
148	1426
0	1599
54	137
1209	423
1	423
2	2838
0	4583
38	2787
439	4831
4	6285
66	3452
0	748
65	2757
0	2436
13	3119
10	0
16	4270
1	1216
1	290
0	3697
0	3944
0	5059
0	500
0	2416
8	0
1	0
0	1163
0	196
343	133
456	36
1	36
143	2
0	990
1	44
5	910
5	119
16	407
1	316
2	396
2	361
10	790
1	478
9	350
0	79
207	184
185	782
369	225
19	657
311	471
91	741
1	315
1	12
846	0
2	0
15	0
6	939
11	936
19	1140
0	1160
3	1126
157	414
0	172
0	607
223	765
1	776
19	495
2	123
0	586
1	2
111	0
22	0
4	21
1	0
67	2
331	19
2	7
1	11
24	429
214	546
0	374
75	42
363	118
25	90
1	346
52	466
120	227
71	222
1	5
443	0
6	1
0	1
1	0
36	2667
0	145
0	2885
13	271
218	0
312	1473
3	235
275	419
1	264
70	2283
128	1740
0	1665
38	1492
18	523
93	272
1	52
1	202
833	190
145	0
21	2643
61	2514
