UniqueCount	AmbigCount
75	177
66	56
1	437
159	0
18	276
0	1479
0	113
0	1470
0	832
109	190
6	1591
0	1048
17	971
0	673
1	1437
80	645
1	26
31	577
0	52
125	1185
419	2793
42	419
166	651
0	136
4606	141
1	224
6	297
1	38
343	0
6	155
747	1
2	0
326	35
123	394
0	1154
0	1458
0	2158
27	1157
0	796
0	591
456	22
0	1827
1	510
1	170
0	1207
0	186
8	159
19	159
0	4
1048	1250
151	42
0	4
0	392
104	0
0	1029
3	598
1	574
0	348
0	493
3	97
0	116
2	277
1	234
1	86
0	242
0	42
1	0
1	0
86	1028
1	0
0	104
9	213
0	2062
280	1132
17	1405
100	770
0	1095
58	3577
561	3797
60	1195
1	2458
282	3300
495	3449
0	61
1	22
1	87
0	347
129	3
0	478
9	1487
13	429
6	3
3	0
25	104
0	101
32	0
1	0
31	26
4	2
9	211
34	1550
40	2853
39	305
1	1
116	0
0	3534
1	1622
0	2412
9	1733
0	1972
0	507
54	453
0	1796
0	1984
199	642
0	2187
285	2251
0	2521
22	1841
252	151
70	244
165	1270
0	59
11	59
14	232
38	0
112	0
56	555
0	1975
6	1750
41	1732
1	1273
1	1759
1	1038
0	482
2	2653
53	2605
0	26
448	356
0	40
616	748
48	61
0	373
10	14938
0	4868
55	20142
159	1057
673	16404
18	180
0	16626
998	4106
0	5874
39	1052
0	1618
7	2142
1	579
208	7358
145	9176
123	838
0	1679
120	6403
12	2200
88	5484
1	2188
59	1544
38	4778
0	2450
208	112
406	747
292	747
264	11
88	159
1	1
261	156
6	4
172	0
1	0
440	3
1	3
3350	2088
473	1642
33	446
1081	879
25	349
59	4566
20	2974
44	4505
75	3583
0	3978
3	4079
1	3717
20	2982
27	3759
4	3445
1	2327
1	0
0	1040
51	119
10	340
152	1414
7	523
16	1277
2	0
27	538
1752	4
599	1888
202	2086
2	204
149	774
4	0
1	4055
874	4421
4	3511
66	270
5	726
1	241
2	239
0	241
8	0
0	11
0	9
1	8
1	6
20	64
1	50
3	51
4	0
1	0
4	20426
0	19331
0	18991
0	17896
1	653
40	779
1	259
39	0
1	337
20	3956
113	89
1	757
8	757
0	757
500	0
0	286
96	554
909	0
2828	0
444	6198
33	5650
0	6660
0	6577
395	4284
0	6300
2	5560
164	1217
1	4954
0	3457
52	2355
0	2352
1125	2160
115	605
0	725
12	553
0	96
1	12
97	140
1	0
397	0
1	0
9	0
8	0
2	0
979	77
1	77
3	383
0	383
0	287
222	210
233	1
26	4
279	654
0	818
30	163
54	465
1	11
4	10
10	8
0	1107
0	1243
75	1231
0	1242
104	697
0	511
0	607
390	494
17	248
1	0
707	305
4	70
199	313
2	77
213	67
612	0
0	1080
0	1263
1	1236
24	694
0	1391
31	939
52	973
315	156
0	1034
48	839
0	31
32	210
25	350
1	504
638	774
1	0
182	577
341	232
584	387
13	0
1	0
13	0
1	953
0	871
10	1055
0	1061
592	356
22	976
1	0
34	175
638	3045
14	2694
5	1680
0	1679
11	0
0	186
76	366
28	0
122	407
0	222
0	358
0	58
1	0
23	0
142	533
1	148
412	235
0	439
0	281
84	2956
0	3661
4	3421
63	2561
1	1146
0	3337
0	642
0	3904
0	2548
1	1886
0	1947
72	2239
0	3635
7	2527
1	2332
3	2379
0	3073
18	840
0	469
337	664
0	1950
0	743
0	580
10	630
12	342
12	390
1	945
47	200
0	125
0	862
43	544
95	604
19	770
2	626
3	651
1	336
1264	234
0	735
0	1478
56	2429
941	3116
0	1010
0	182
33	855
211	732
1	324
9	89
263	495
59	267
42	221
0	3
100	0
1	0
1	6
12	6
2951	0
0	677
22	1316
34	394
0	610
0	67
1626	1037
326	322
3	32
0	57
0	1410
117	2874
0	3251
112	2308
0	3184
0	446
0	358
914	1603
7	34
170	0
2	8
1	3
0	3
0	3
1	0
5	5
180	0
0	1665
12	1880
