UniqueCount	AmbigCount
21	2
0	31
93	34
13	0
57	1
25	145
0	144
0	263
26	263
77	0
16	1592
0	1592
719	352
0	352
229	173
37	151
7	11
51	205
0	28
2	130
2359	2171
15	726
54	248
1	71
167	686
693	686
23	386
53	18
52	0
42	18
129	0
6	1
445	29
16	34
152	779
4	806
41	738
0	315
0	244
19	93
547	21
159	45
1	310
55	93
163	314
209	162
75	142
3	59
48	1045
19	157
1320	65
0	11
0	4
6	0
23	445
25	523
103	779
3	291
4	68
175	129
0	4
144	325
0	130
236	120
0	363
1018	0
17	0
4	0
297	0
1	3
0	2
1890	0
287	1688
211	1116
2	439
25	122
0	190
18	1191
1	1201
1	426
36	852
171	1235
277	1718
338	1121
1201	0
21	11
0	152
31	0
0	4
16	457
0	69
6	0
403	0
38	1
0	1
26	0
2	0
29	0
3	0
0	2
451	1369
9300	1832
1264	134
1	0
1194	1
0	15447
1153	13721
0	16617
204	10401
9	10121
113	2108
50	1879
287	12636
183	11420
1865	5621
5	8256
114	11909
4	14101
37	9182
401	332
211	487
3	7062
0	93
0	93
10	1905
2	0
404	0
1	2828
0	6911
0	7708
23	5732
85	6574
0	1557
1096	7367
978	4571
0	11314
1287	11295
0	1
1	30
0	29
25	1
31	26
1	212
75	5150
1025	3809
57	9189
287	682
282	5969
18	101
0	6050
302	1911
1	1971
2	661
8	953
9	1383
0	349
24	2277
0	2589
160	584
0	953
27	2069
7	1616
0	1477
433	1610
29	754
0	2690
0	1384
1	40
866	1207
326	1207
13	0
764	115
572	103
1	4
13	0
738	8
141	0
19	18
32	18
628	1872
665	1373
171	499
36	464
9	180
2	3325
25	2998
1	3427
18	2853
23	3165
0	3123
0	3396
0	2599
38	3141
19	2855
50	1684
8	0
3	747
206	63
9	373
0	1069
258	693
58	1109
1	0
50	606
7	2
193	1372
148	1720
284	263
270	830
53	0
271	1673
37	1212
6	1062
341	288
2	188
10	3086
0	1205
360	3086
0	0
17	1566
484	1544
3	1068
14	999
1	54
10	54
0	30
2	0
1	0
0	3709
0	3751
0	3678
0	3720
34	45
5	51
71	50
1	0
1	7
3892	3141
0	3
101	1449
177	1449
0	1428
1	0
1	557
26	763
68	0
33	0
17	2371
31	1840
0	2512
0	1962
228	1766
95	2651
189	2642
0	485
70	1866
4	495
1	442
0	693
13	199
62	100
332	280
9	104
3	210
3	28
1	0
694	0
1	0
6	0
250	0
8	0
40	0
622	656
52	656
9	1248
4	1248
26	779
359	437
1	0
11	3
432	1016
3	1064
0	95
14	497
455	221
57	223
52	56
1	5544
15	6191
337	5879
0	6164
204	2879
51	2596
0	2444
1	834
74	1539
10	0
41	50
294	30
43	49
24	8
5	6
1	0
217	4586
0	4319
0	3101
0	1932
18	1890
27	1794
16	1796
154	178
0	2250
580	1560
356	296
5	423
646	1900
3	837
0	392
3	0
1	347
157	141
60	232
298	0
3	0
1	0
204	13134
0	9634
203	12307
13	12669
34	389
0	11605
15	0
16	2167
741	3543
1	2974
0	1546
0	2065
9	0
32	262
105	405
22	0
117	944
254	755
7	449
0	137
102	0
36	0
61	1174
826	685
1	383
0	753
1502	590
1	4352
0	4857
0	4775
0	3824
1	2076
1	4750
4	1394
0	4031
144	3831
467	3141
431	4327
17	3426
0	4842
0	3761
0	3449
124	3744
0	4251
20	1481
157	1310
16	649
12	2859
0	1024
72	1329
15	1037
10	633
20	614
30	956
747	1572
4	133
24	1315
0	273
3	454
23	982
0	843
224	960
37	60
1	25
0	326
0	633
0	380
47	186
0	256
27	443
13	202
1	161
