UniqueCount	AmbigCount
3	2951
118	129
110	684
92	0
1	794
0	639
0	80
0	1360
0	400
1	20
15	28
0	23
28	1229
0	1204
3	493
4	174
1	119
68	403
0	149
3	328
538	4652
139	1084
27	119
0	345
1	92
54	138
0	243
1	12
1	0
46	37
275	0
316	1
728	83
1	461
3	1067
0	1333
208	1674
0	1057
0	715
623	363
1	3
0	1273
4	203
23	125
31	308
0	23
1	19
1	44
0	17
246	549
610	434
0	51
0	267
200	0
2	741
0	659
70	886
33	401
0	224
11	317
44	120
34	463
60	585
1	146
0	497
103	38
146	17
5	1
8	182
1	43
0	27
263	650
0	5879
51	1076
73	405
1	227
0	401
1	928
18	950
1	349
4	686
199	957
19	991
5	35
61	25
242	398
0	35
31	3
0	285
0	381
1	72
45	6
891	35
25	4
0	2
773	1
10	0
1	1
18	0
1	28
174	3182
3	1927
1	26
5	0
1	1
0	4154
11	3393
0	4751
0	2217
4	3371
78	1547
74	1123
234	4266
2	3815
0	430
0	2878
0	3624
170	4198
6	2427
650	833
893	1093
1	1670
0	752
609	752
0	72
3	0
965	0
3	600
0	1685
136	2090
2	1363
0	1511
0	418
0	1355
372	275
40	2949
185	2899
0	67
369	239
0	3
17	520
1647	132
6	106
887	6144
1324	4452
0	10545
16	425
3	6363
97	494
0	6430
45	1089
0	2636
0	432
10	686
248	2196
67	492
150	3307
192	4587
122	386
0	587
0	2874
0	2252
18	2318
13	2243
0	140
0	3505
0	2207
1	37
0	614
452	614
1	1
14691	824
41	427
16	283
26	48
136	66
2	0
1	24
27	24
3	6
4	5
0	1
50	519
0	129
11	7816
1	5537
23	7348
21	6476
92	6868
0	6897
0	5964
15	5428
4	6602
267	7548
5	4510
140	2
34	2357
25	272
19	783
25	2619
54	635
0	2187
42	0
181	2298
2	0
2059	2653
1	2434
218	350
2	648
341	0
29	713
82	761
0	642
18	36
129	315
57	2355
0	849
7	2355
231	0
0	95
0	89
6	93
31	86
7	110
0	64
37	108
1	0
1	0
1	6665
1	6702
0	6332
0	6369
859	723
58	373
1	62
1	0
186	167
843	1692
14	8
0	158
0	158
0	158
14	0
3	61
22	122
8	0
507	0
36	10159
42	10067
0	12420
0	12026
131	7470
29	10340
1	10860
1	1629
4	7630
68	5404
17	3872
1	4372
398	2328
3	701
72	908
0	987
77	514
128	75
218	82
14	0
1	0
68	0
1	0
1	0
67	0
6	1
0	1
0	223
0	223
133	218
113	122
17	0
1	0
165	328
0	576
141	263
1	279
1	214
205	215
7	26
0	3491
21	4473
266	4328
0	4463
1	1588
0	1458
0	1432
3	590
0	839
19	0
3	171
2	37
899	283
237	129
1	101
1	0
27	6967
0	7184
